row_label_raw,row_label_full,col_0,31/12/2018 > Giá trịVND,31/12/2018 > Dự phòngVND,01/06/2018 > Giá trịVND,01/06/2018 > Dự phòngVND,numeric__31/12/2018 > Giá trịVND,numeric__31/12/2018 > Dự phòngVND,numeric__01/06/2018 > Giá trịVND,numeric__01/06/2018 > Dự phòngVND
a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,a) Phải thu về cho vay ngắn hạn,,,,
Các khoản cho vay tại Văn phòng Tập đoàn,a) Phải thu về cho vay ngắn hạn > Các khoản cho vay tại Văn phòng Tập đoàn,Các khoản cho vay tại Văn phòng Tập đoàn,231.982.830.291,(105.173.924.937),140.349.291.613,-,231982830291.0,-105173924937.0,140349291613.0,
- Công ty CP Cao su Phú Riềng Kratie,a) Phải thu về cho vay ngắn hạn > - Công ty CP Cao su Phú Riềng Kratie,- Công ty CP Cao su Phú Riềng Kratie,92.278.244.169,(92.235.093.669),92.278.244.169,-,92278244169.0,-92235093669.0,92278244169.0,
- Công ty CP Gỗ MDF VRG Kiên Giang,a) Phải thu về cho vay ngắn hạn > - Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,100.877.954.586,(5.409.706.268),18.032.354.228,-,100877954586.0,-5409706268.0,18032354228.0,
- Công ty Cổ phần Chứng khoán Cao su,a) Phải thu về cho vay ngắn hạn > - Công ty Cổ phần Chứng khoán Cao su,- Công ty Cổ phần Chứng khoán Cao su,7.529.125.000,(7.529.125.000),7.529.125.000,-,7529125000.0,-7529125000.0,7529125000.0,
- Công ty TNHH MTV Cao su Bình Thuận,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,1.559.181.666,-,779.590.833,-,1559181666.0,,779590833.0,
- Công ty TNHH MTV Cao su Krông Buk,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,889.003.078,-,444.501.539,-,889003078.0,,444501539.0,
- Công ty TNHH MTV Cao su EahLeo,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su EahLeo,- Công ty TNHH MTV Cao su EahLeo,1.274.830.264,-,637.415.132,-,1274830264.0,,637415132.0,
- Công ty TNHH MTV Cao su Chư Pãh,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,5.867.322.678,-,2.933.661.339,-,5867322678.0,,2933661339.0,
- Công ty TNHH MTV Cao su Chư Prông,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,2.127.268.060,-,1.063.634.030,-,2127268060.0,,1063634030.0,
- Công ty TNHH MTV Cao su Chư Sê,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,2.020.511.618,-,1.010.255.809,-,2020511618.0,,1010255809.0,
- Công ty TNHH MTV Cao su Mang Yang,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,4.827.111.942,-,2.413.555.971,-,4827111942.0,,2413555971.0,
- Công ty TNHH MTV Cao su KonTum,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,9.334.228.714,-,4.667.114.357,-,9334228714.0,,4667114357.0,
- Công ty TNHH MTV Cao su Quảng Nam,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,1.351.884.074,-,7.536.756.985,-,1351884074.0,,7536756985.0,
- Công ty TNHH MTV Cao su Quảng Ngãi,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,494.963.792,-,247.481.896,-,494963792.0,,247481896.0,
- Công ty TNHH MTV Cao su Hà Tĩnh,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,989.006.650,-,494.503.325,-,989006650.0,,494503325.0,
- Công ty TNHH MTV Cao su Thanh Hóa,a) Phải thu về cho vay ngắn hạn > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,562.194.000,-,281.097.000,-,562194000.0,,281097000.0,
,,,231.982.830.291,(105.173.924.937),140.349.291.613,-,231982830291.0,-105173924937.0,140349291613.0,
