row_label_raw,row_label_full,col_0,col_1,31/12/2018 > Giá trị,31/12/2018 > Số có khả năng trả nợ,01/06/2018 > Giá trị,01/06/2018 > Số có khả năng trả nợ,numeric__col_1,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > Số có khả năng trả nợ,numeric__01/06/2018 > Giá trị,numeric__01/06/2018 > Số có khả năng trả nợ
,,,,VND,VND,VND,VND,,,,,
a),a),a),Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,Phải trả người bán chi tiết theo nhà cung cấp có số dư lớn,,,,,
a),a) > a),a),- Công ty TNHH Xây dựng TM Thuận Việt,25.975.684.838,25.975.684.838,-,-,,25975684838.0,25975684838.0,,
a),a) > a),a),- Công ty TNHH MTV cao su Bình Thuận,4.483.500.000,4.483.500.000,-,-,,4483500000.0,4483500000.0,,
a),a) > a),a),- Công ty TNHH MTV cao su Dầu Tiếng,-,-,679.150.937,679.150.937,,,,679150937.0,679150937.0
a),a) > a),a),- Công ty TNHH MTV Cao Su Mang Yang,-,-,96.684.682,96.684.682,,,,96684682.0,96684682.0
a),a) > a),a),- Công ty TNHH MTV cao su EahLeo,3.724.700.112,3.724.700.112,-,-,,3724700112.0,3724700112.0,,
a),a) > a),a),- Công ty CP cao su Sa Thầy,3.724.700.112,3.724.700.112,-,-,,3724700112.0,3724700112.0,,
a),a) > a),a),- Công ty Cổ phần Cao su Tân Biên,3.103.916.760,3.103.916.760,-,-,,3103916760.0,3103916760.0,,
a),a) > a),a),- Phải trả đối tượng khác,10.010.727.065,10.010.727.065,5.927.927.265,5.927.927.265,,10010727065.0,10010727065.0,5927927265.0,5927927265.0
a),a) > a),a),,51.023.228.887,51.023.228.887,6.703.762.884,6.703.762.884,,51023228887.0,51023228887.0,6703762884.0,6703762884.0
b),a) > b),b),Phải trả người bán là các bên liên quan,21.349.232.210,21.349.232.210,2.515.042.764,2.515.042.764,,21349232210.0,21349232210.0,2515042764.0,2515042764.0
