row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Thu nhập từ tiền thù lao kiểm nhiệm của người đại diện tại các đơn vị khác nộp về Tập đoàn,Thu nhập từ tiền thù lao kiểm nhiệm của người đại diện tại các đơn vị khác nộp về Tập đoàn,Thu nhập từ tiền thù lao kiểm nhiệm của người đại diện tại các đơn vị khác nộp về Tập đoàn,1.739.736.337,1.451.455.937,1739736337.0,1451455937.0
Thu nhập từ cho thuê mặt bằng,Thu nhập từ cho thuê mặt bằng,Thu nhập từ cho thuê mặt bằng,1.416.095.267,-,1416095267.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,179.188.481,799.083.890,179188481.0,799083890.0
,,,3.335.020.085,2.250.539.827,3335020085.0,2250539827.0
