row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,12.462.784.927,9.684.678.032,12462784927.0,9684678032.0
Lỗ do đánh giá lại các khoản đầu tư tài chính,Lỗ do đánh giá lại các khoản đầu tư tài chính,Lỗ do đánh giá lại các khoản đầu tư tài chính,-,288.742.613.719,,288742613719.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,403.296.695,3.153.095,403296695.0,3153095.0
Lỗ từ hoạt động thanh lý các khoản đầu tư,Lỗ từ hoạt động thanh lý các khoản đầu tư,Lỗ từ hoạt động thanh lý các khoản đầu tư,4.975.245.402,-,4975245402.0,
Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,264.319.730.433,(5.829.610.787),264319730433.0,-5829610787.0
,,,282.161.057.457,292.600.834.059,282161057457.0,292600834059.0
