row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",45.702.705.861,36.226.270.584,45702705861.0,36226270584.0
Lãi do đánh giá lại các khoản đầu tư tài chính,Lãi do đánh giá lại các khoản đầu tư tài chính,Lãi do đánh giá lại các khoản đầu tư tài chính,-,11.195.213.691,,11195213691.0
Lãi từ hoạt động thanh lý các khoản đầu tư,Lãi từ hoạt động thanh lý các khoản đầu tư,Lãi từ hoạt động thanh lý các khoản đầu tư,19.329.197.807,-,19329197807.0,
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",918.799.778.500,146.070.671.400,918799778500.0,146070671400.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,737.917.182,100.202.136,737917182.0,100202136.0
Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,Lợi nhuận được chia từ các công ty con đầu tư 100% vốn,1.238.331.220.837,1.540.601.457.124,1238331220837.0,1540601457124.0
,,,2.222.900.820.187,1.734.193.814.935,2222900820187.0,1734193814935.0
