row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,Vốn đầu tư của chủ sở hữu,40.000.000.000.000,28.557.589.070.276,40000000000000.0,28557589070276.0
- Vốn góp đầu kỳ,- Vốn góp đầu kỳ,- Vốn góp đầu kỳ,40.000.000.000.000,27.354.777.037.363,40000000000000.0,27354777037363.0
- Vốn góp tăng trong kỳ,- Vốn góp tăng trong kỳ,- Vốn góp tăng trong kỳ,-,1.202.812.032.913,,1202812032913.0
- Vốn góp giảm trong kỳ,- Vốn góp giảm trong kỳ,- Vốn góp giảm trong kỳ,-,-,,
- Vốn góp cuối kỳ,- Vốn góp giảm trong kỳ > - Vốn góp cuối kỳ,- Vốn góp cuối kỳ,40.000.000.000.000,28.557.589.070.276,40000000000000.0,28557589070276.0
