row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,01/06/2018,01/06/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__01/06/2018,numeric__01/06/2018_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,a) Phải thu ngắn hạn khác,,,,
Phải thu khác phát sinh tại Văn phòng Tập đoàn,a) Phải thu ngắn hạn khác > Phải thu khác phát sinh tại Văn phòng Tập đoàn,Phải thu khác phát sinh tại Văn phòng Tập đoàn,1.828.841.070.594,(1.655.399.709),2.170.913.611.350,-,1828841070594.0,-1655399709.0,2170913611350.0,
- Phải thu về ứng vốn kinh doanh,a) Phải thu ngắn hạn khác > - Phải thu về ứng vốn kinh doanh,- Phải thu về ứng vốn kinh doanh,23.754.089.515,-,41.531.612.483,-,23754089515.0,,41531612483.0,
- Phí thẩm định giá trị doanh nghiệp,a) Phải thu ngắn hạn khác > - Phí thẩm định giá trị doanh nghiệp,- Phí thẩm định giá trị doanh nghiệp,291.703.232,-,252.472.900,-,291703232.0,,252472900.0,
- Phải thu tiền bán mù cao su ủy thác,a) Phải thu ngắn hạn khác > - Phải thu tiền bán mù cao su ủy thác,- Phải thu tiền bán mù cao su ủy thác,5.143.652.163,-,-,-,5143652163.0,,,
"- Phải thu cố tức, lợi nhuận được chia","a) Phải thu ngắn hạn khác > - Phải thu cố tức, lợi nhuận được chia","- Phải thu cố tức, lợi nhuận được chia",413.821.668.000,-,139.091.278.333,-,413821668000.0,,139091278333.0,
- Phải thu tiền lãi dự thu,a) Phải thu ngắn hạn khác > - Phải thu tiền lãi dự thu,- Phải thu tiền lãi dự thu,7.586.971.744,(1.655.399.709),4.500.042.645,-,7586971744.0,-1655399709.0,4500042645.0,
- Phải thu lãi cho vay vốn AFD,a) Phải thu ngắn hạn khác > - Phải thu lãi cho vay vốn AFD,- Phải thu lãi cho vay vốn AFD,5.350.120.087,-,4.939.214.240,-,5350120087.0,,4939214240.0,
- Phải thu phí quản lý tập trung,a) Phải thu ngắn hạn khác > - Phải thu phí quản lý tập trung,- Phải thu phí quản lý tập trung,25.283.906.923,-,12.107.387.296,-,25283906923.0,,12107387296.0,
- Phải thu lợi nhuận tập trung,a) Phải thu ngắn hạn khác > - Phải thu lợi nhuận tập trung,- Phải thu lợi nhuận tập trung,1.102.132.016.173,-,1.652.992.022.905,-,1102132016173.0,,1652992022905.0,
- Phải thu Quỹ khen thưởng phúc lợi tập trung,a) Phải thu ngắn hạn khác > - Phải thu Quỹ khen thưởng phúc lợi tập trung,- Phải thu Quỹ khen thưởng phúc lợi tập trung,11.122.426.763,-,14.160.823.177,-,11122426763.0,,14160823177.0,
- Phải thu Quỹ nghiên cứu khoa học tập trung,a) Phải thu ngắn hạn khác > - Phải thu Quỹ nghiên cứu khoa học tập trung,- Phải thu Quỹ nghiên cứu khoa học tập trung,13.168.972.778,-,24.112.510.972,-,13168972778.0,,24112510972.0,
- Phải thu về cố phần hóa,a) Phải thu ngắn hạn khác > - Phải thu về cố phần hóa,- Phải thu về cố phần hóa,211.739.256.954,-,262.075.871.607,-,211739256954.0,,262075871607.0,
- Ứng trước tiền ủy thác xuất khẩu mù cao su,a) Phải thu ngắn hạn khác > - Ứng trước tiền ủy thác xuất khẩu mù cao su,- Ứng trước tiền ủy thác xuất khẩu mù cao su,2.627.832.873,-,-,-,2627832873.0,,,
- Phải thu nhân viên tiền tạm ứng,a) Phải thu ngắn hạn khác > - Phải thu nhân viên tiền tạm ứng,- Phải thu nhân viên tiền tạm ứng,156.740.000,-,243.000.000,-,156740000.0,,243000000.0,
"- Cảm cố, thế chấp, ký quỹ, ký cược","a) Phải thu ngắn hạn khác > - Cảm cố, thế chấp, ký quỹ, ký cược","- Cảm cố, thế chấp, ký quỹ, ký cược",6.058.022.249,-,2.303.022.453,-,6058022249.0,,2303022453.0,
- Phải thu về các khoản bảo hiểm bắt buộc,a) Phải thu ngắn hạn khác > - Phải thu về các khoản bảo hiểm bắt buộc,- Phải thu về các khoản bảo hiểm bắt buộc,16.063.140,-,-,-,16063140.0,,,
- Phải thu khác,a) Phải thu ngắn hạn khác > - Phải thu khác,- Phải thu khác,587.628.000,-,12.604.352.339,-,587628000.0,,12604352339.0,
