row_label_raw,row_label_full,col_0,col_1,31/12/2018,01/06/2018,numeric__col_1,numeric__31/12/2018,numeric__01/06/2018
,,,,VND,VND,,,
a),a),a),Ngắn hạn,,,,,
a),a) > a),a),Chi phí bảo hiểm,-,64.372.400,,,64372400.0
a),a) > a),a),Hội phí ANRPC,-,363.922.380,,,363922380.0
a),a) > a),a),Chi phí thuê mặt bằng,-,811.500.000,,,811500000.0
a),a) > a),a),Chi phí trả trước khác,22.700.306,87.916.967,,22700306.0,87916967.0
a),a) > a),a),,22.700.306,1.327.711.747,,22700306.0,1327711747.0
b),b),b),Dài hạn,,,,,
b),b) > b),b),Chi phí công cụ chờ phân bổ,2.952.109.589,1.872.191.396,,2952109589.0,1872191396.0
b),b) > b),b),Chi phí trả trước khác,-,831.239.345,,,831239345.0
b),b) > b),b),,2.952.109.589,2.703.430.741,,2952109589.0,2703430741.0
