row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Số tiền đã thực trả gốc vay trong kỳ,Số tiền đã thực trả gốc vay trong kỳ,Số tiền đã thực trả gốc vay trong kỳ,,,,
Tiền trả nợ gốc vay theo khế ước thông thường,Số tiền đã thực trả gốc vay trong kỳ > Tiền trả nợ gốc vay theo khế ước thông thường,Tiền trả nợ gốc vay theo khế ước thông thường,15.757.307.954,18.414.042.591,15757307954.0,18414042591.0
