row_label_raw,row_label_full,col_0,Môi quan hệ,30/06/2018,01/06/2018,numeric__Môi quan hệ,numeric__30/06/2018,numeric__01/06/2018
,,,Môi quan hệ,VND,VND,,,
Phải thu ngắn hạn khách hàng,Phải thu ngắn hạn khách hàng,Phải thu ngắn hạn khách hàng,,735.671.239,1.565.750.017,,735671239.0,1565750017.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,-,168.258.138,,,168258138.0
- Công ty CP tư vấn XD đô thị - KCN Cao su VN,- Công ty CP tư vấn XD đô thị - KCN Cao su VN,- Công ty CP tư vấn XD đô thị - KCN Cao su VN,Công ty con,327.013.101,-,,327013101.0,
- Công ty CP Xây dựng - Địa ốc Cao su,- Công ty CP Xây dựng - Địa ốc Cao su,- Công ty CP Xây dựng - Địa ốc Cao su,Công ty liên kết,113.691.600,-,,113691600.0,
- Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty CP Gỗ MDF VRG Quảng Trị,- Công ty CP Gỗ MDF VRG Quảng Trị,Công ty con,36.619.440,38.659.500,,36619440.0,38659500.0
- Công ty CP TM DV và Du lịch Cao su,- Công ty CP TM DV và Du lịch Cao su,- Công ty CP TM DV và Du lịch Cao su,Công ty con,958.926,17.715.357,,958926.0,17715357.0
- Công ty CP Xây dựng và Tư vấn Đầu tư,- Công ty CP Xây dựng và Tư vấn Đầu tư,- Công ty CP Xây dựng và Tư vấn Đầu tư,Công ty liên kết,137.324.250,63.000.000,,137324250.0,63000000.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,5.500.000,464.100.978,,5500000.0,464100978.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,3.300.000,379.192.229,,3300000.0,379192229.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,-,210.322.673,,,210322673.0
- Công ty TNHH MTV cao su Krông Buk,- Công ty TNHH MTV cao su Krông Buk,- Công ty TNHH MTV cao su Krông Buk,Công ty con,3.300.000,-,,3300000.0,
- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,3.300.000,-,,3300000.0,
- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,3.300.000,-,,3300000.0,
- Công ty TNHH MTV Cao su Nam Giang - Quảng Công ty con,- Công ty TNHH MTV Cao su Nam Giang - Quảng Công ty con,- Công ty TNHH MTV Cao su Nam Giang - Quảng Công ty con,- Công ty TNHH MTV Cao su Nam Giang - Quảng Công ty con,3.300.000,-,,3300000.0,
- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,- Công ty CP Cao su Tân Biên,Công ty con,3.300.000,-,,3300000.0,
- Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,3.300.000,-,,3300000.0,
- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,- Công ty CP Cao su Sa Thầy,Công ty con,3.300.000,-,,3300000.0,
- Công ty CP Cao su Son La,- Công ty CP Cao su Son La,- Công ty CP Cao su Son La,Công ty con,3.300.000,-,,3300000.0,
- Công Ty CP Cao Su Hòa Bình,- Công Ty CP Cao Su Hòa Bình,- Công Ty CP Cao Su Hòa Bình,Công ty con,3.300.000,-,,3300000.0,
- Công ty Cổ phần Cao su Đồng Phú,- Công ty Cổ phần Cao su Đồng Phú,- Công ty Cổ phần Cao su Đồng Phú,Công ty con,-,139.631.742,,,139631742.0
- Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,- Công ty CP Gỗ MDF VRG Kiên Giang,Công ty con,81.563.922,84.869.400,,81563922.0,84869400.0
