row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2018 > VND,01/06/2018 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2018 > VND,numeric__01/06/2018 > VND
200,200,200,B. TÀI SẢN DÀI HẠN,,38.365.864.408.788,38.330.153.011.661,,,38365864408788.0,38330153011661.0
210,210,210,I. Các khoản phải thu dài hạn,,1.348.372.738.225,2.581.868.682.898,,,1348372738225.0,2581868682898.0
215,215,215,1. Phải thu về cho vay dài hạn,7,1.176.334.948.551,1.243.076.545.805,,7.0,1176334948551.0,1243076545805.0
216,216,216,2. Phải thu dài hạn khác,8,643.030.003.100,1.338.792.137.093,,8.0,643030003100.0,1338792137093.0
219,219,219,3. Dự phòng phải thu dài hạn khó đòi,,(470.992.213.426),-,,,-470992213426.0,
220,220,220,II. Tài sản cố định,,132.112.008.008,139.199.906.432,,,132112008008.0,139199906432.0
221,221,221,1. Tài sản cố định hữu hình,11,117.793.804.272,124.071.417.157,,11.0,117793804272.0,124071417157.0
222,222,222,- Nguyễn giá,,254.492.279.958,245.626.181.203,,,254492279958.0,245626181203.0
223,223,223,- Giá trị hao mòn lũy kế,,(136.698.475.686),(121.554.764.046),,,-136698475686.0,-121554764046.0
227,227,227,2. Tài sản cố định vô hình,12,14.318.203.736,15.128.489.275,,12.0,14318203736.0,15128489275.0
228,228,228,- Nguyễn giá,,19.705.140.870,23.210.860.764,,,19705140870.0,23210860764.0
229,229,229,- Giá trị hao mòn lũy kế,,(5.386.937.134),(8.082.371.489),,,-5386937134.0,-8082371489.0
240,240,240,IV. Tài sản dỡ dang dài hạn,,650.558.900,135.000.000,,,650558900.0,135000000.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,,650.558.900,135.000.000,,,650558900.0,135000000.0
250,250,250,V. Các khoản đầu tư tài chính dài hạn,4,36.881.776.994.066,35.606.245.991.590,,4.0,36881776994066.0,35606245991590.0
251,251,251,1. Đầu tư vào công ty con,,31.043.913.813.441,29.594.770.593.150,,,31043913813441.0,29594770593150.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,5.772.964.321.094,5.673.640.983.167,,,5772964321094.0,5673640983167.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,325.619.917.794,337.834.415.273,,,325619917794.0,337834415273.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(260.721.058.263),-,,,-260721058263.0,
260,260,260,VI. Tài sản dài hạn khác,,2.952.109.589,2.703.430.741,,,2952109589.0,2703430741.0
261,261,261,1. Chi phí trả trước dài hạn,13,2.952.109.589,2.703.430.741,,13.0,2952109589.0,2703430741.0
270,270,270,TỔNG CỘNG TÀI SẢN,,41.851.454.492.808,41.586.285.695.914,,,41851454492808.0,41586285695914.0
