row_label_raw,row_label_full,col_0,Từ 01/06/2018đến 31/12/2018,Từ 01/01/2018đến 31/05/2018,numeric__Từ 01/06/2018đến 31/12/2018,numeric__Từ 01/01/2018đến 31/05/2018
,,,VND,VND,,
Lợi nhuận năm trước còn lại chưa phân phối,Lợi nhuận năm trước còn lại chưa phân phối,Lợi nhuận năm trước còn lại chưa phân phối,-,-,,
Lợi nhuận từ hoạt động kinh doanh trong kỳ,Lợi nhuận năm trước còn lại chưa phân phối > Lợi nhuận từ hoạt động kinh doanh trong kỳ,Lợi nhuận từ hoạt động kinh doanh trong kỳ,1.326.747.514.108,1.413.045.982.496,1326747514108.0,1413045982496.0
Lợi nhuận thực hiện phân phối lợi nhuận kỳ này,Lợi nhuận năm trước còn lại chưa phân phối > Lợi nhuận thực hiện phân phối lợi nhuận kỳ này,Lợi nhuận thực hiện phân phối lợi nhuận kỳ này,1.326.747.514.108,1.413.045.982.496,1326747514108.0,1413045982496.0
Trích lập các quỹ,Lợi nhuận năm trước còn lại chưa phân phối > Trích lập các quỹ,Trích lập các quỹ,-,(423.913.794.749),,-423913794749.0
"Trích Quỹ khen thưởng, phúc lợi","Lợi nhuận năm trước còn lại chưa phân phối > Trích Quỹ khen thưởng, phúc lợi","Trích Quỹ khen thưởng, phúc lợi",-,(14.702.780.000),,-14702780000.0
Trích quỹ khen thưởng viên chức quản lý,Lợi nhuận năm trước còn lại chưa phân phối > Trích quỹ khen thưởng viên chức quản lý,Trích quỹ khen thưởng viên chức quản lý,-,(805.500.000),,-805500000.0
Lợi nhuận nộp ngân sách Nhà nước,Lợi nhuận năm trước còn lại chưa phân phối > Lợi nhuận nộp ngân sách Nhà nước,Lợi nhuận nộp ngân sách Nhà nước,-,(973.623.907.747),,-973623907747.0
Lợi nhuận còn lại chưa phân phối,Lợi nhuận năm trước còn lại chưa phân phối > Lợi nhuận còn lại chưa phân phối,Lợi nhuận còn lại chưa phân phối,1.326.747.514.108,-,1326747514108.0,
