row_label_raw,row_label_full,col_0,Tổng dư nợ tiền gửi và cho vay,Tổng tiền gửi và tiền vay,Phát hành giấy tờ có giá,Các cam kết tín dụng,Công cụ tài chính phải sinh,Chứng khoán đầu tư,numeric__Tổng dư nợ tiền gửi và cho vay,numeric__Tổng tiền gửi và tiền vay,numeric__Phát hành giấy tờ có giá,numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh,numeric__Chứng khoán đầu tư
Số cuối năm,Số cuối năm,Số cuối năm,93.555.503,88.079.445,3.567.537,5.725.139,9.972.701,3.013.321,93555503.0,88079445.0,3567537.0,5725139.0,9972701.0,3013321.0
Trong nước,Trong nước,Trong nước,93.555.503,88.079.445,3.567.537,5.725.139,9.972.701,3.013.321,93555503.0,88079445.0,3567537.0,5725139.0,9972701.0,3013321.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
Số đầu năm,Nước ngoài > Số đầu năm,Số đầu năm,81.143.999,78.887.044,4.028.106,8.137.472,2.191.644,2.973.962,81143999.0,78887044.0,4028106.0,8137472.0,2191644.0,2973962.0
Trong nước,Nước ngoài > Trong nước,Trong nước,81.143.999,78.887.044,4.028.106,8.137.472,2.191.644,2.973.962,81143999.0,78887044.0,4028106.0,8137472.0,2191644.0,2973962.0
Nước ngoài,Nước ngoài,Nước ngoài,-,-,-,-,-,-,,,,,,
