row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",29.268,26.375,29268.0,26375.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,1.244.490,1.294.076,1244490.0,1294076.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi lương và phụ cấp,Trong đó: > Chi lương và phụ cấp,Chi lương và phụ cấp,1.096.520,1.143.791,1096520.0,1143791.0
Các khoản chi đồng góp theo lương,Trong đó: > Các khoản chi đồng góp theo lương,Các khoản chi đồng góp theo lương,77.096,73.485,77096.0,73485.0
"Chi trang phục, ăn ca, y tế, trợ cấp thời việc","Trong đó: > Chi trang phục, ăn ca, y tế, trợ cấp thời việc","Chi trang phục, ăn ca, y tế, trợ cấp thời việc",70.874,76.800,70874.0,76800.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,285.943,257.856,285943.0,257856.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Chi phí khấu hao tài sản cố định,Trong đó: > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,78.412,81.405,78412.0,81405.0
Chi phí thuê tài sản,Trong đó: > Chi phí thuê tài sản,Chi phí thuê tài sản,127.030,109.629,127030.0,109629.0
"Chi sữa chữa, bảo dưỡng tài sản","Trong đó: > Chi sữa chữa, bảo dưỡng tài sản","Chi sữa chữa, bảo dưỡng tài sản",52.901,42.781,52901.0,42781.0
Chi mua sắm công cụ lao động,Trong đó: > Chi mua sắm công cụ lao động,Chi mua sắm công cụ lao động,27.138,23.682,27138.0,23682.0
Chi phí khác,Trong đó: > Chi phí khác,Chi phí khác,462,359,462.0,359.0
Chi phí hoạt động quản lý và công vụ,Trong đó: > Chi phí hoạt động quản lý và công vụ,Chi phí hoạt động quản lý và công vụ,331.416,254.885,331416.0,254885.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
"Chi phí tiếp thị, quảng cáo, vật liệu văn phòng","Trong đó: > Chi phí tiếp thị, quảng cáo, vật liệu văn phòng","Chi phí tiếp thị, quảng cáo, vật liệu văn phòng",78.246,58.777,78246.0,58777.0
Công tác phí,Trong đó: > Công tác phí,Công tác phí,15.452,14.694,15452.0,14694.0
"Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Trong đó: > Chi phí điện nước, vệ sinh cơ quan, xăng dầu","Chi phí điện nước, vệ sinh cơ quan, xăng dầu",41.619,44.315,41619.0,44315.0
Chi phí thông tin liên lạc,Trong đó: > Chi phí thông tin liên lạc,Chi phí thông tin liên lạc,41.039,30.208,41039.0,30208.0
Chi phí đào tạo,Trong đó: > Chi phí đào tạo,Chi phí đào tạo,4.035,2.545,4035.0,2545.0
"Chi phí hội nghị, lễ tân, khách tiết","Trong đó: > Chi phí hội nghị, lễ tân, khách tiết","Chi phí hội nghị, lễ tân, khách tiết",109.119,80.157,109119.0,80157.0
Chi phí khác,Trong đó: > Chi phí khác,Chi phí khác,41.906,24.189,41906.0,24189.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",103.373,84.157,103373.0,84157.0
Chi phí dự phòng rủi ro các tài sản Có nội bảng,Trong đó: > Chi phí dự phòng rủi ro các tài sản Có nội bảng,Chi phí dự phòng rủi ro các tài sản Có nội bảng,35.038,68.606,35038.0,68606.0
Cộng,Trong đó: > Cộng,Cộng,2.029.528,1.985.955,2029528.0,1985955.0
