row_label_raw,row_label_full,col_0,Số đầu năm Phải nộp,Số phát sinh trong năm > Số phải nộp,Số phát sinh trong năm > Số đã nộp,Số cuối năm Phải nộp,numeric__Số đầu năm Phải nộp,numeric__Số phát sinh trong năm > Số phải nộp,numeric__Số phát sinh trong năm > Số đã nộp,numeric__Số cuối năm Phải nộp
Thuế GTGT,Thuế GTGT,Thuế GTGT,6.805,79.109,(53.166),32.748,6805.0,79109.0,-53166.0,32748.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,98.761,464.317,(345.935),217.143,98761.0,464317.0,-345935.0,217143.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,10.895,73.722,(69.618),14.999,10895.0,73722.0,-69618.0,14999.0
Cộng,Cộng,Cộng,116.461,617.148,(468.719),264.890,116461.0,617148.0,-468719.0,264890.0
