row_label_raw,row_label_full,col_0,Miền Bắc > Số cuối năm,Miền Bắc > Số đầu năm,Miền Trung > Số cuối năm,Miền Trung > Số đầu năm,Miền Nam > Số cuối năm,Miền Nam > Số đầu năm,Điều chỉnh > Số cuối năm,Điều chỉnh > Số đầu năm,Cộng > Số cuối năm,Cộng > Số đầu năm,numeric__Miền Bắc > Số cuối năm,numeric__Miền Bắc > Số đầu năm,numeric__Miền Trung > Số cuối năm,numeric__Miền Trung > Số đầu năm,numeric__Miền Nam > Số cuối năm,numeric__Miền Nam > Số đầu năm,numeric__Điều chỉnh > Số cuối năm,numeric__Điều chỉnh > Số đầu năm,numeric__Cộng > Số cuối năm,numeric__Cộng > Số đầu năm
I. Tài sản,I. Tài sản,I. Tài sản,10.080.679,8.401.477,14.446.482,7.647.444,79.028.269,76.443.386,-,-,103.555.430,92.492.307,10080679.0,8401477.0,14446482.0,7647444.0,79028269.0,76443386.0,,,103555430.0,92492307.0
1. Tiền mặt,1. Tiền mặt,1. Tiền mặt,40.901,35.016,103.866,83.790,457.372,419.604,-,-,602.139,538.410,40901.0,35016.0,103866.0,83790.0,457372.0,419604.0,,,602139.0,538410.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,7.951,5.076,240.174,233.737,1.133.592,1.175.418,-,-,1.381.717,1.414.231,7951.0,5076.0,240174.0,233737.0,1133592.0,1175418.0,,,1381717.0,1414231.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,10.031.827,8.361.385,14.102.442,7.329.917,77.437.305,74.848.364,-,-,101.571.574,90.539.666,10031827.0,8361385.0,14102442.0,7329917.0,77437305.0,74848364.0,,,101571574.0,90539666.0
II. Nợ phải trả,II. Nợ phải trả,II. Nợ phải trả,9.221.122,8.000.740,14.298.582,13.262.876,71.652.979,64.652.810,-,-,95.172.683,85.916.426,9221122.0,8000740.0,14298582.0,13262876.0,71652979.0,64652810.0,,,95172683.0,85916426.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,9.092.529,7.997.982,14.293.132,13.261.199,69.654.614,62.778.148,-,-,93.040.275,84.037.329,9092529.0,7997982.0,14293132.0,13261199.0,69654614.0,62778148.0,,,93040275.0,84037329.0
2. Nợ phải trả khác,2. Nợ phải trả khác,2. Nợ phải trả khác,128.593,2.758,5.450,1.677,1.998.365,1.874.662,-,-,2.132.408,1.879.097,128593.0,2758.0,5450.0,1677.0,1998365.0,1874662.0,,,2132408.0,1879097.0
