row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2018VND,1/1/2018VND,,
Powerchina Huadong Engineering Corporation Limited,Powerchina Huadong Engineering Corporation Limited,Powerchina Huadong Engineering Corporation Limited,167.150.383.884,-,167150383884.0,
Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,Công ty Cổ phần Xây dựng 47,61.491.762.346,43.675.231.183,61491762346.0,43675231183.0
GE Power India Limited,GE Power India Limited,GE Power India Limited,32.513.446.998,8.582.100.264,32513446998.0,8582100264.0
Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,Viện Nghiên cứu Cơ khí,96.223.385.417,21.170.788.683,96223385417.0,21170788683.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,51.046.358.674,7.576.275.123,51046358674.0,7576275123.0
,,,408.425.337.319,81.004.395.253,408425337319.0,81004395253.0
