row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí trả trước khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí trả trước khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,41.755.655.703,1.787.535.976,43.543.191.679,41755655703.0,1787535976.0,43543191679.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.317.407.025,1.203.689.496,3.521.096.521,2317407025.0,1203689496.0,3521096521.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(21.671.747.853),(991.768.828),(22.663.516.681),-21671747853.0,-991768828.0,-22663516681.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,22.401.314.875,1.999.456.644,24.400.771.519,22401314875.0,1999456644.0,24400771519.0
