row_label_raw,row_label_full,col_0,Tổng tài sản VND,Tổng nợ phải trả VND,Tổng vốn chủ sở hữu VND,Lợi nhuận thuần sau thuế VND,numeric__Tổng tài sản VND,numeric__Tổng nợ phải trả VND,numeric__Tổng vốn chủ sở hữu VND,numeric__Lợi nhuận thuần sau thuế VND
Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2018,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2018,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2018,833.447.265.592,634.477.138.406,198.970.127.186,59.959.323.699,833447265592.0,634477138406.0,198970127186.0,59959323699.0
Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2017,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2017,Tại ngày và cho năm kết thúc ngày 31 tháng 12 năm 2017,836.375.288.624,697.364.485.137,139.010.803.487,(64.745.752.664),836375288624.0,697364485137.0,139010803487.0,-64745752664.0
