row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2018VND,1/1/2018VND,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,312.454.616.844,36.643.307.240,312454616844.0,36643307240.0
Dài hạn,Dài hạn,Dài hạn,95.970.720.475,44.361.088.013,95970720475.0,44361088013.0
,,,408.425.337.319,81.004.395.253,408425337319.0,81004395253.0
