row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,3.218.827.839.962,2.089.154.637.910,300.0,,3218827839962.0,2089154637910.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,1.393.534.785.038,270.956.852.145,310.0,,1393534785038.0,270956852145.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,14,312.454.616.844,36.643.307.240,311.0,14.0,312454616844.0,36643307240.0
Người mua trả tiền trước ngắn hạn,NGUỒN VỐN > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,,1.085.269.594,1.126.431.388,312.0,,1085269594.0,1126431388.0
Thuế và các khoản khác phải nộp Nhà nước,NGUỒN VỐN > Thuế và các khoản khác phải nộp Nhà nước,Thuế và các khoản khác phải nộp Nhà nước,313,15(a),274.327.697.589,184.229.200.771,313.0,,274327697589.0,184229200771.0
Phải trả người lao động,NGUỒN VỐN > Phải trả người lao động,Phải trả người lao động,314,,22.390.483.000,25.697.004.929,314.0,,22390483000.0,25697004929.0
Chi phí phải trả ngắn hạn,NGUỒN VỐN > Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,315,16,16.543.647.139,16.238.511.550,315.0,16.0,16543647139.0,16238511550.0
Phải trả ngắn hạn khác,NGUỒN VỐN > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,319,17,214.081.801.970,432.356.558,319.0,17.0,214081801970.0,432356558.0
Vay ngắn hạn,NGUỒN VỐN > Vay ngắn hạn,Vay ngắn hạn,320,18(a),548.042.895.691,-,320.0,,548042895691.0,
Quỹ khen thưởng và phúc lợi,NGUỒN VỐN > Quỹ khen thưởng và phúc lợi,Quỹ khen thưởng và phúc lợi,322,19,4.608.373.211,6.590.039.709,322.0,19.0,4608373211.0,6590039709.0
Nợ dài hạn,NGUỒN VỐN > Nợ dài hạn,Nợ dài hạn,330,,1.825.293.054.924,1.818.197.785.765,330.0,,1825293054924.0,1818197785765.0
Phải trả người bán dài hạn,NGUỒN VỐN > Phải trả người bán dài hạn,Phải trả người bán dài hạn,331,14,95.970.720.475,44.361.088.013,331.0,14.0,95970720475.0,44361088013.0
Phải trả dài hạn khác,NGUỒN VỐN > Phải trả dài hạn khác,Phải trả dài hạn khác,337,,3.956.393.122,-,337.0,,3956393122.0,
Vay dài hạn,NGUỒN VỐN > Vay dài hạn,Vay dài hạn,338,18(b),1.725.365.941.327,1.772.882.117.629,338.0,,1725365941327.0,1772882117629.0
Thuế thu nhập hoãn lại phải trả,NGUỒN VỐN > Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,341,,-,954.580.123,341.0,,,954580123.0
VỐN CHỦ SỐ HỮU (400 = 410),NGUỒN VỐN > VỐN CHỦ SỐ HỮU (400 = 410),VỐN CHỦ SỐ HỮU (400 = 410),400,,5.842.398.054.397,5.585.133.606.693,400.0,,5842398054397.0,5585133606693.0
Vốn chủ sở hữu,NGUỒN VỐN > Vốn chủ sở hữu,Vốn chủ sở hữu,410,20,5.842.398.054.397,5.585.133.606.693,410.0,20.0,5842398054397.0,5585133606693.0
Vốn cổ phần,NGUỒN VỐN > Vốn cổ phần,Vốn cổ phần,411,21,4.224.000.000.000,4.224.000.000.000,411.0,21.0,4224000000000.0,4224000000000.0
Vốn khác của chủ sở hữu,NGUỒN VỐN > Vốn khác của chủ sở hữu,Vốn khác của chủ sở hữu,414,,128.754.171.541,74.872.484.114,414.0,,128754171541.0,74872484114.0
Chênh lệch tỷ giá hối đoái,NGUỒN VỐN > Chênh lệch tỷ giá hối đoái,Chênh lệch tỷ giá hối đoái,417,22,(48.049.098.769),(13.698.103.037),417.0,22.0,-48049098769.0,-13698103037.0
Quỹ đầu tư phát triển,NGUỒN VỐN > Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,5.670.476.932,44.452.164.359,418.0,,5670476932.0,44452164359.0
Lợi nhuận sau thuế chưa phân phối,NGUỒN VỐN > Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,1.481.250.828.449,1.205.125.354.288,421.0,,1481250828449.0,1205125354288.0
- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,NGUỒN VỐN > - Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,421a,,411.338.775.838,552.664.321.663,,,411338775838.0,552664321663.0
- Lợi nhuận sau thuế chưa phân phối năm nay,NGUỒN VỐN > - Lợi nhuận sau thuế chưa phân phối năm nay,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,1.069.912.052.611,652.461.032.625,,,1069912052611.0,652461032625.0
Lợi ích cổ đông không kiểm soát,NGUỒN VỐN > Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,50.771.676.244,50.381.706.969,429.0,,50771676244.0,50381706969.0
TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),NGUỒN VỐN > TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),440,,9.061.225.894.359,7.674.288.244.603,440.0,,9061225894359.0,7674288244603.0
