row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,25,2.398.560.602.153,1.663.635.765.665,1.0,25.0,2398560602153.0,1663635765665.0
Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,Giá vốn hàng bán và cung cấp dịch vụ,11,26,789.098.811.425,792.201.357.632,11.0,26.0,789098811425.0,792201357632.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,1.609.461.790.728,871.434.408.033,20.0,,1609461790728.0,871434408033.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,27,131.341.733.880,123.774.752.644,21.0,27.0,131341733880.0,123774752644.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,28,92.148.896.115,108.629.790.698,22.0,28.0,92148896115.0,108629790698.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,48.941.728.266,56.779.965.296,23.0,,48941728266.0,56779965296.0
Lãi/(lỗ) từ công ty liên kết,Lãi/(lỗ) từ công ty liên kết,Lãi/(lỗ) từ công ty liên kết,24,5(b),12.020.998.350,(13.365.954.439),24.0,,12020998350.0,-13365954439.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,29,58.754.767.277,54.381.779.308,26.0,29.0,58754767277.0,54381779308.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - 26},30,,1.601.920.859.566,818.831.636.232,30.0,,1601920859566.0,818831636232.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,126.758.482,480.630.293,31.0,,126758482.0,480630293.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,1.078.134.584,-,32.0,,1078134584.0,
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,(951.376.102),480.630.293,40.0,,-951376102.0,480630293.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,1.600.969.483.464,819.312.266.525,50.0,,1600969483464.0,819312266525.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,31,316.746.641.701,159.650.031.461,51.0,31.0,316746641701.0,159650031461.0
(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,(Lợi ích)/chi phí thuế TNDN hoãn lại,52,31,(954.580.123),954.580.123,52.0,31.0,-954580123.0,954580123.0
Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52),60,,1.285.177.421.886,658.707.654.941,60.0,,1285177421886.0,658707654941.0
