row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,Công ty Cổ phần Xuất nhập khẩu Kiên Giang,,
Bán hàng,Công ty Cổ phần Xuất nhập khẩu Kiên Giang > Bán hàng,Bán hàng,-,55.069.496.000,,55069496000.0
Mua hàng hóa,Công ty Cổ phần Xuất nhập khẩu Kiên Giang > Mua hàng hóa,Mua hàng hóa,-,149.733.771.500,,149733771500.0
"Cổ tức, lợi nhuận được chia","Công ty Cổ phần Xuất nhập khẩu Kiên Giang > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",17.583.384.000,-,17583384000.0,
Công ty Cổ phần Lương thực Nam Trung Bộ,Công ty Cổ phần Lương thực Nam Trung Bộ,Công ty Cổ phần Lương thực Nam Trung Bộ,Công ty Cổ phần Lương thực Nam Trung Bộ,Công ty Cổ phần Lương thực Nam Trung Bộ,,
Mua hàng hóa,Công ty Cổ phần Lương thực Nam Trung Bộ > Mua hàng hóa,Mua hàng hóa,-,21.509.091,,21509091.0
Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,,
Bán hàng,Công ty Cổ phần Bao bì Tiền Giang > Bán hàng,Bán hàng,621.929.563,15.695.152,621929563.0,15695152.0
Mua hàng hóa,Công ty Cổ phần Bao bì Tiền Giang > Mua hàng hóa,Mua hàng hóa,4.152.369.682,3.546.325.836,4152369682.0,3546325836.0
Công ty Cổ phần Lương thực Bình Định,Công ty Cổ phần Lương thực Bình Định,Công ty Cổ phần Lương thực Bình Định,Công ty Cổ phần Lương thực Bình Định,Công ty Cổ phần Lương thực Bình Định,,
Bán hàng,Công ty Cổ phần Lương thực Bình Định > Bán hàng,Bán hàng,39.511.027.050,877.262.400,39511027050.0,877262400.0
"Cổ tức, lợi nhuận được chia","Công ty Cổ phần Lương thực Bình Định > Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",6.936.000.000,2.040.000.000,6936000000.0,2040000000.0
