row_label_raw,row_label_full,Tiền thu từ đi vay,33,4.083.413.074.948,4.472.628.941.981,numeric__33,numeric__4.083.413.074.948,numeric__4.472.628.941.981
Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,Tiền chi trả nợ gốc vay,34,(3.972.563.805.027),(4.823.818.148.839),34.0,-3972563805027.0,-4823818148839.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,110.849.269.921,(351.189.206.858),40.0,110849269921.0,-351189206858.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,(114.358.232.382),3.789.961.639,50.0,-114358232382.0,3789961639.0
Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,297.113.323.985,293.516.487.031,60.0,297113323985.0,293516487031.0
Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,Ảnh hưởng của chênh lệch tỷ giá quy đổi ngoại tệ,61,(493.688.758),(193.124.685),61.0,-493688758.0,-193124685.0
Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),Tiền và các khoản tương đương tiền cuối năm \( (70 = 50 + 60 + 61) \),70,4,182.261.402.845,70.0,4.0,182261402845.0
