row_label_raw,row_label_full,Chỉ tiêu,Năm 2020,Năm 2021,numeric__Năm 2020,numeric__Năm 2021
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,9.444.931.421.578,7.676.859.932.284,9444931421578.0,7676859932284.0
Lợi nhuận sau thuế,Lợi nhuận sau thuế,Lợi nhuận sau thuế,(271.803.303.342),(352.088.023.975),-271803303342.0,-352088023975.0
