row_label_raw,row_label_full,col_0,2021VND,2020VND,numeric__2021VND,numeric__2020VND
Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,Thành viên Hội đồng quản trị,,
Thù lao,Thù lao,Thù lao,Thù lao,Thù lao,,
Ông Nguyễn Huy Hưng – Chủ tịch(từ ngày 22 tháng 10 năm 2021),Thù lao > Ông Nguyễn Huy Hưng – Chủ tịch(từ ngày 22 tháng 10 năm 2021),Ông Nguyễn Huy Hưng – Chủ tịch(từ ngày 22 tháng 10 năm 2021),82.286.000,-,82286000.0,
Ông Võ Thanh Hà - Chủ tịch(đến hết ngày 21 tháng 10 năm 2021),Thù lao > Ông Võ Thanh Hà - Chủ tịch(đến hết ngày 21 tháng 10 năm 2021),Ông Võ Thanh Hà - Chủ tịch(đến hết ngày 21 tháng 10 năm 2021),366.931.000,342.783.000,366931000.0,342783000.0
Ông Nguyễn Ngọc Nam – Phó Chủ tịchBà Nguyễn Thị Hoài – Phó Chủ tịch(đến hết ngày 2 tháng 3 năm 2022),Thù lao > Ông Nguyễn Ngọc Nam – Phó Chủ tịchBà Nguyễn Thị Hoài – Phó Chủ tịch(đến hết ngày 2 tháng 3 năm 2022),Ông Nguyễn Ngọc Nam – Phó Chủ tịchBà Nguyễn Thị Hoài – Phó Chủ tịch(đến hết ngày 2 tháng 3 năm 2022),343.152.000,285.960.000,343152000.0,285960000.0
Ông Nguyễn Tiến Dũng – Thành viên(từ ngày 22 tháng 10 năm 2021),Thù lao > Ông Nguyễn Tiến Dũng – Thành viên(từ ngày 22 tháng 10 năm 2021),Ông Nguyễn Tiến Dũng – Thành viên(từ ngày 22 tháng 10 năm 2021),-,56.000.000,,56000000.0
Ông Đỗ Ngọc Khanh – Thành viên(đến hết ngày 21 tháng 10 năm 2021),Thù lao > Ông Đỗ Ngọc Khanh – Thành viên(đến hết ngày 21 tháng 10 năm 2021),Ông Đỗ Ngọc Khanh – Thành viên(đến hết ngày 21 tháng 10 năm 2021),64.000.000,64.000.000,64000000.0,64000000.0
Ông Lưu Nguyễn Chí Nhân – Thành viên(từ ngày 22 tháng 10 năm 2021),Ông Lưu Nguyễn Chí Nhân – Thành viên(từ ngày 22 tháng 10 năm 2021),Ông Lưu Nguyễn Chí Nhân – Thành viên(từ ngày 22 tháng 10 năm 2021),-,-,,
Ông Bạch Ngọc Văn – Thành viên(đến hết ngày 21 tháng 10 năm 2021),Ông Bạch Ngọc Văn – Thành viên(đến hết ngày 21 tháng 10 năm 2021),Ông Bạch Ngọc Văn – Thành viên(đến hết ngày 21 tháng 10 năm 2021),-,-,,
Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,Tổng Giám đốc,,
"Lương, thường và các phúc lợi khác","Tổng Giám đốc > Lương, thường và các phúc lợi khác","Lương, thường và các phúc lợi khác",401.455.000,385.192.000,401455000.0,385192000.0
Những người quản lý khác,Những người quản lý khác,Những người quản lý khác,Những người quản lý khác,Những người quản lý khác,,
"Lương, thường và phúc lợi khác","Những người quản lý khác > Lương, thường và phúc lợi khác","Lương, thường và phúc lợi khác",2.544.377.000,2.626.650.727,2544377000.0,2626650727.0
