row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2021 VND,2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2021 VND,numeric__2020 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,
Lỗ kế toán trước thuế Điều chỉnh cho các khoản,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ kế toán trước thuế Điều chỉnh cho các khoản,Lỗ kế toán trước thuế Điều chỉnh cho các khoản,01,,(352.088.023.975),(271.803.303.342),1.0,,-352088023975.0,-271803303342.0
Khấu hao tài sản cố định và bất động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Khấu hao tài sản cố định và bất động sản đầu tư,Khấu hao tài sản cố định và bất động sản đầu tư,02,,224.642.191.033,236.349.659.738,2.0,,224642191033.0,236349659738.0
Các khoản dự phòng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Các khoản dự phòng,Các khoản dự phòng,03,,77.132.313.873,34.380.125.062,3.0,,77132313873.0,34380125062.0
Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Lỗ/(lãi) chênh lệch tỷ giá do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,04,,4.461.220.748,(732.724.667),4.0,,4461220748.0,-732724667.0
Lỗ từ thanh lý và xóa số tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lỗ từ thanh lý và xóa số tài sản cố định và tài sản dài hạn khác,Lỗ từ thanh lý và xóa số tài sản cố định và tài sản dài hạn khác,05,,2.129.564.516,163.293.492,5.0,,2129564516.0,163293492.0
Thu nhập từ cổ tức và lãi tiền gửi,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ cổ tức và lãi tiền gửi,Thu nhập từ cổ tức và lãi tiền gửi,05,,(50.259.231.024),(24.163.399.260),5.0,,-50259231024.0,-24163399260.0
Chi phí lãi vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi vay,Chi phí lãi vay,06,,77.840.140.816,75.911.677.128,6.0,,77840140816.0,75911677128.0
Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Lợi nhuận từ hoạt động kinh doanh trước những thay đổi vốn lưu động,08,,(16.141.824.013),50.105.328.151,8.0,,-16141824013.0,50105328151.0
Biến động các khoản phải thu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải thu,Biến động các khoản phải thu,09,,112.760.106.499,45.734.531.429,9.0,,112760106499.0,45734531429.0
Biến động hàng tồn kho,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động hàng tồn kho,Biến động hàng tồn kho,10,,(251.898.734.734),204.487.262.815,10.0,,-251898734734.0,204487262815.0
Biến động các khoản phải trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động các khoản phải trả,Biến động các khoản phải trả,11,,(64.661.241.120),93.693.529.654,11.0,,-64661241120.0,93693529654.0
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,,26.001.246.386,23.324.677.249,12.0,,26001246386.0,23324677249.0
,,,,,(193.940.446.982),417.345.329.298,,,-193940446982.0,417345329298.0
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,,(80.036.788.799),(73.811.709.820),14.0,,-80036788799.0,-73811709820.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,,(273.977.235.781),343.533.619.478,20.0,,-273977235781.0,343533619478.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ,,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,,(14.771.299.306),(14.733.453.495),21.0,,-14771299306.0,-14733453495.0
Thu từ thanh lý tài sản cố định hữu hình,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐÀU TƯ > Thu từ thanh lý tài sản cố định hữu hình,Thu từ thanh lý tài sản cố định hữu hình,22,,4.002.859.360,15.603.254,22.0,,4002859360.0,15603254.0
