row_label_raw,row_label_full,col_0,31/12/2021Giá gốc/Số cókhả năng trả nợVND,1/1/2021Giá gốc/Số cókhả năng trả nợVND,numeric__31/12/2021Giá gốc/Số cókhả năng trả nợVND,numeric__1/1/2021Giá gốc/Số cókhả năng trả nợVND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,Các công ty con > Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,Công ty Cổ phần Xây lắp Cơ khí và Lương thựcThực phẩm,1.073.532.682,919.464.480,1073532682.0,919464480.0
Công ty Cổ phần Bao bì Tiền Giang,Các công ty con > Công ty Cổ phần Bao bì Tiền Giang,Công ty Cổ phần Bao bì Tiền Giang,-,301.908.783,,301908783.0
Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,Các công ty con > Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,Công ty Cổ phần Xuất nhập khẩu Nông sản Thực phẩmCà Mau,-,79.593.499,,79593499.0
Cty Cổ phần Bao bì Bình Tây,Các công ty con > Cty Cổ phần Bao bì Bình Tây,Cty Cổ phần Bao bì Bình Tây,-,40.560.740,,40560740.0
Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,Các công ty con > Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,Công ty CP Xây lắp Cơ khí và Lương thực Thực phẩm,1.320.503.085,-,1320503085.0,
,,,2.394.035.767,1.341.527.502,2394035767.0,1341527502.0
