row_label_raw,row_label_full,col_0,Biên khả năng thanh toán (triệu VND),Biên khả năng thanh toán tối thiểu (triệu VND),Tỷ lệ biên khả năng thanh toán (%),numeric__Biên khả năng thanh toán (triệu VND),numeric__Biên khả năng thanh toán tối thiểu (triệu VND),numeric__Tỷ lệ biên khả năng thanh toán (%)
Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,Bảo hiểm Bảo Việt,,,
Tại ngày 31/12/2021,Bảo hiểm Bảo Việt > Tại ngày 31/12/2021,Tại ngày 31/12/2021,2.534.908,1.263.086,159,2534908.0,1263086.0,159.0
Tại ngày 31/12/2020,Bảo hiểm Bảo Việt > Tại ngày 31/12/2020,Tại ngày 31/12/2020,2.069.190,1.441.877,144,2069190.0,1441877.0,144.0
Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,Bảo Việt Nhân thọ,,,
Tại ngày 31/12/2021,Bảo Việt Nhân thọ > Tại ngày 31/12/2021,Tại ngày 31/12/2021,6.935.414,6.223.146,111,6935414.0,6223146.0,111.0
Tại ngày 31/12/2020,Bảo Việt Nhân thọ > Tại ngày 31/12/2020,Tại ngày 31/12/2020,5.656.346,5.287.750,107,5656346.0,5287750.0,107.0
