row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND,Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2021VND,numeric__Cho năm tài chínhkết thúc ngày 31tháng 12 năm 2020VND
Chênh lệch tỷ giá,Chênh lệch tỷ giá,Chênh lệch tỷ giá,11.546.967.936,15.709.408.008,11546967936.0,15709408008.0
Chi phí repo và lãi vay,Chi phí repo và lãi vay,Chi phí repo và lãi vay,321.201.678.885,702.373.401.785,321201678885.0,702373401785.0
Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,Trả lãi cho chủ hợp đồng,318.137.497.296,295.764.143.348,318137497296.0,295764143348.0
Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,Lỗ từ hoạt động kinh doanh chứng khoán,78.590.114.284,97.575.840.347,78590114284.0,97575840347.0
Hoàn nhập dự phòng,Hoàn nhập dự phòng,Hoàn nhập dự phòng,(13.162.217.277),(196.734.887.759),-13162217277.0,-196734887759.0
Các chi phí khác,Các chi phí khác,Các chi phí khác,343.408.077.709,927.224.696.878,343408077709.0,927224696878.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.059.722.118.833,1.841.912.602.607,1059722118833.0,1841912602607.0
