row_label_raw,row_label_full,"Giá trị rủi ro của danh mục cổ phiếu niêm yết tại ngày 31/12/2021 > Giá trị sổ sách > Giá trị thị trường > VaR (95%, 1 ngày)",HOSE > 1.790.147 > 3.222.352 > (81.600),HNX > 369.850 > 878.582 > (38.279),Tổng > 2.159.997 > 4.100.934 > (119.879),numeric__HOSE > 1.790.147 > 3.222.352 > (81.600),numeric__HNX > 369.850 > 878.582 > (38.279),numeric__Tổng > 2.159.997 > 4.100.934 > (119.879)
Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),Mức độ đa dạng hóa VaR (95%),35.810,2.301,38.111,35810.0,2301.0,38111.0
"VaR (95%, 1 tuần)","VaR (95%, 1 tuần)","VaR (95%, 1 tuần)",(182.464),(85.594),(268.058),-182464.0,-85594.0,-268058.0
"VaR (95%, 1 tháng)","VaR (95%, 1 tháng)","VaR (95%, 1 tháng)",(382.739),(179.544),(562.283),-382739.0,-179544.0,-562283.0
"VaR (95%, 1 năm)","VaR (95%, 1 năm)","VaR (95%, 1 năm)",(1.295.365),(607.659),(1.903.024),-1295365.0,-607659.0,-1903024.0
