row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2021VND,Cho năm tài chínhkết thúc ngày31/12/2020VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2020VND
Chi phí thuế TNDN hiện hành(Thu nhập)/Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hiện hành(Thu nhập)/Chi phí thuế TNDN hoãn lại,Chi phí thuế TNDN hiện hành(Thu nhập)/Chi phí thuế TNDN hoãn lại,380.484.124.137(7.414.599.023),267.396.475.06836.042.360.066,,2.673964750683604e+22
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,373.069.525.114,303.438.835.134,373069525114.0,303438835134.0
