row_label_raw,row_label_full,Ngày 31 tháng 12 năm 2021VND,Ngày 31 tháng 12 năm 2020VND,numeric__Ngày 31 tháng 12 năm 2020VND
258.702.744.077,258.702.744.077,258.702.744.077,228.758.495.113,228758495113.0
11.716.216.724,11.716.216.724,11.716.216.724,22.833.292.378,22833292378.0
270.418.960.801,270.418.960.801,270.418.960.801,251.591.787.491,251591787491.0
