row_label_raw,row_label_full,col_0,Cho năm tài chínhkết thúc ngày31/12/2021VND,Cho năm tài chínhkết thúc ngày31/12/2020VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2021VND,numeric__Cho năm tài chínhkết thúc ngày31/12/2020VND
Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,Lợi nhuận sau thuế thu nhập doanh nghiệpphân bổ cho cổ đông sở hữu cổ phiếu phổ thông,1.896.699.438.352,1.597.588.285.269,1896699438352.0,1597588285269.0
Điều chỉnh giảm do trích quỹ khen thưởngphúc lợi (*),Điều chỉnh giảm do trích quỹ khen thưởngphúc lợi (*),Điều chỉnh giảm do trích quỹ khen thưởngphúc lợi (*),-,(41.190.589.002),,-41190589002.0
Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,Lợi nhuận sau thuế phân bổ cho cổ đôngsở hữu cổ phiếu phổ thông để tính lãi cơbản trên cổ phiếu,1.896.699.438.352,1.556.397.696.267,1896699438352.0,1556397696267.0
Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,Bình quân gia quyền của số cổ phiếu phổthông để tính lãi cơ bản trên cổ phiếu,742.322.764,742.322.764,742322764.0,742322764.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.555,2.097,2555.0,2097.0
Lãi suy giảm trên cổ phiếu (**),Lãi suy giảm trên cổ phiếu (**),Lãi suy giảm trên cổ phiếu (**),2.555,2.097,2555.0,2097.0
