row_label_raw,row_label_full,col_0,Bảo hiểm nhân thọ VND,Bảo hiểm phi nhân thọ VND,Tổng cộng VND,numeric__Bảo hiểm nhân thọ VND,numeric__Bảo hiểm phi nhân thọ VND,numeric__Tổng cộng VND
Ngày 31/12/2020,Ngày 31/12/2020,Ngày 31/12/2020,-,600.397.009.237,600.397.009.237,,600397009237.0,600397009237.0
Phát sinh trong năm,Phát sinh trong năm,Phát sinh trong năm,1.887.725.438.646,933.698.858.387,2.821.424.297.033,1887725438646.0,933698858387.0,2821424297033.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(1.887.725.438.646),(1.041.090.115.012),(2.928.815.553.658),-1887725438646.0,-1041090115012.0,-2928815553658.0
Ngày 31/12/2021,Ngày 31/12/2021,Ngày 31/12/2021,-,493.005.752.612,493.005.752.612,,493005752612.0,493005752612.0
