row_label_raw,row_label_full,Quá hạn,Không xác định kỳ hạn,Đến 01 năm,Từ 01 - 05 năm,Trên 05 năm,Đơn vị: triệu VND Tổng cộng,numeric__Không xác định kỳ hạn,numeric__Đến 01 năm,numeric__Từ 01 - 05 năm,numeric__Trên 05 năm,numeric__Đơn vị: triệu VND Tổng cộng
13.778,13.778,13.778,-,(11.514.011),(33.239.317),168.262.091,123.522.541,,-11514011.0,-33239317.0,168262091.0,123522541.0
-,-,-,-,1.328.277,-,-,1.328.277,,1328277.0,,,1328277.0
-,-,-,-,1.338.293,-,-,1.338.293,,1338293.0,,,1338293.0
-,-,-,-,15.292.402,-,-,15.292.402,,15292402.0,,,15292402.0
-,-,-,-,246.647,-,-,246.647,,246647.0,,,246647.0
-,-,-,-,15.045.755,-,-,15.045.755,,15045755.0,,,15045755.0
13.778,13.778,13.778,-,6.444.961,(33.239.317),168.262.091,141.481.513,,6444961.0,-33239317.0,168262091.0,141481513.0
