row_label_raw,row_label_full,col_0,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 VND,Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2020 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2021 VND,numeric__Cho năm tài chính kết thúc ngày 31 tháng 12 năm 2020 VND
Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,Chi đề phòng hạn chế tổn thất,49.955.854.638,71.498.861.679,49955854638.0,71498861679.0
"Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác","Chi giám định, chi đánh giá rủi ro đối tượng được bảo hiểm, chi khác",128.776.282.732,142.241.201.876,128776282732.0,142241201876.0
Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,Chi nhận tái bảo hiểm khác,3.132.992.403,3.245.813.421,3132992403.0,3245813421.0
Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,Chi đại lý bảo hiểm và các khoản chi khác,291.928.876.894,279.280.204.786,291928876894.0,279280204786.0
Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý,Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý,Chi khác hoạt động kinh doanh bảo hiểm phân bổ từ chi quản lý,1.308.922.664.894,873.424.503.908,1308922664894.0,873424503908.0
Chi nộp quỹ bảo vệ người được bảo hiểm,Chi nộp quỹ bảo vệ người được bảo hiểm,Chi nộp quỹ bảo vệ người được bảo hiểm,14.011.108.230,12.718.928.949,14011108230.0,12718928949.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.796.727.779.791,1.382.409.514.619,1796727779791.0,1382409514619.0
