row_label_raw,row_label_full,col_0,Ngày 31 tháng 12năm 2021VND,Ngày 31 tháng 12năm 2020VND,numeric__Ngày 31 tháng 12năm 2021VND,numeric__Ngày 31 tháng 12năm 2020VND
Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,Tòa nhà Thanh Trì,37.970.371.996,37.677.417.451,37970371996.0,37677417451.0
Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,Trụ sở Bảo Việt Hà Đông,25.588.694.226,25.588.694.226,25588694226.0,25588694226.0
"Trụ sở Bảo hiểm Bảo Việt, số 7 Lý Thường Kiệt,Hà Nội","Trụ sở Bảo hiểm Bảo Việt, số 7 Lý Thường Kiệt,Hà Nội","Trụ sở Bảo hiểm Bảo Việt, số 7 Lý Thường Kiệt,Hà Nội",45.514.230.822,156.066.506.635,45514230822.0,156066506635.0
Các công trình khác,Các công trình khác,Các công trình khác,43.854.223.349,34.246.708.286,43854223349.0,34246708286.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,152.927.520.393,253.579.326.598,152927520393.0,253579326598.0
