row_label_raw,row_label_full,5. Các khoản đầu tư,5. Các khoản đầu tư_1,5. Các khoản đầu tư_2,5. Các khoản đầu tư_3,5. Các khoản đầu tư_4,5. Các khoản đầu tư_5,5. Các khoản đầu tư_6,numeric__5. Các khoản đầu tư_1,numeric__5. Các khoản đầu tư_2,numeric__5. Các khoản đầu tư_3,numeric__5. Các khoản đầu tư_4,numeric__5. Các khoản đầu tư_5,numeric__5. Các khoản đầu tư_6
(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,(a) Chứng khoán kinh doanh,,,,,,
,,,31/12/2018,31/12/2018,31/12/2018,1/1/2018,1/1/2018,1/1/2018,,,,,,
,,,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,Giá trị ghi số VND,Giá trị hợp lý VND,Dự phòng giảm giá VND,,,,,,
Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*)▪ Khác,(a) Chứng khoán kinh doanh > Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*)▪ Khác,Đầu tư ngắn hạn vào cổ phiếu:▪ Ngân hàng Thương mại Cổ phần Bảo Việt (*)▪ Khác,442.000.000.0001.154.262.451,442.000.000.000548.543.733,- (605.728.258),442.000.000.0001.130.811.523,442.000.000.000455.157.504,- (675.708.019),4.4200000000011545e+21,4.4200000000054854e+20,,4.420000000001131e+21,4.4200000000045515e+20,
,,,443.154.262.451,442.548.543.733,(605.728.258),443.130.811.523,442.455.157.504,(675.708.019),443154262451.0,442548543733.0,-605728258.0,443130811523.0,442455157504.0,-675708019.0
