row_label_raw,row_label_full,col_0,2018Số cổ phiếu,2017Số cổ phiếu(Điều chỉnhhồi tố),numeric__2018Số cổ phiếu,numeric__2017Số cổ phiếu(Điều chỉnhhồi tố)
Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,Cổ phiếu phổ thông đã phát hành năm trước mang sang,1.451.278.520,1.451.426.329,1451278520.0,1451426329.0
Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,Ảnh hưởng của số cổ phiếu quỹ mua lại trong năm,(56.328),(76.336),-56328.0,-76336.0
Ảnh hưởng của số cổ phiếu thường phát hành trong năm(Thuyết minh V.23),Ảnh hưởng của số cổ phiếu thường phát hành trong năm(Thuyết minh V.23),Ảnh hưởng của số cổ phiếu thường phát hành trong năm(Thuyết minh V.23),290.253.883,290.269.999,290253883.0,290269999.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,Số lượng bình quân gia quyền của cổ phiếu phổ thông cho năm kết thúc ngày 31 tháng 12,1.741.476.075,1.741.619.992,1741476075.0,1741619992.0
