row_label_raw,row_label_full,col_0,31/12/2018 > Giá trị ghi số VND,31/12/2018 > Dự phòng VND,1/1/2018 > Giá trị ghi số VND,1/1/2018 > Dự phòng VND,numeric__31/12/2018 > Giá trị ghi số VND,numeric__31/12/2018 > Dự phòng VND,numeric__1/1/2018 > Giá trị ghi số VND,numeric__1/1/2018 > Dự phòng VND
Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,Hàng mua đang đi trên đường,1.238.073.977.728,-,380.503.277.233,-,1238073977728.0,,380503277233.0,
Nguyên vật liệu,Nguyên vật liệu,Nguyên vật liệu,2.768.993.402.085,(6.086.246.473),2.439.272.049.098,(2.135.991.214),2768993402085.0,-6086246473.0,2439272049098.0,-2135991214.0
Công cụ và dụng cụ,Công cụ và dụng cụ,Công cụ và dụng cụ,28.371.666.681,-,26.711.030.133,-,28371666681.0,,26711030133.0,
Sản phẩm dở dang,Sản phẩm dở dang,Sản phẩm dở dang,104.353.403.803,-,77.589.988.406,-,104353403803.0,,77589988406.0,
Thành phẩm,Thành phẩm,Thành phẩm,1.338.140.872.718,(6.372.143.153),1.041.691.837.644,(14.547.884.445),1338140872718.0,-6372143153.0,1041691837644.0,-14547884445.0
Hàng hóa,Hàng hóa,Hàng hóa,59.011.157.448,-,41.020.467.002,(2.709.989.802),59011157448.0,,41020467002.0,-2709989802.0
Hàng gửi đi bán,Hàng gửi đi bán,Hàng gửi đi bán,1.359.868.517,-,34.513.989.095,(849.796.516),1359868517.0,,34513989095.0,-849796516.0
,,,5.538.304.348.980,(12.458.389.626),4.041.302.638.611,(20.243.661.977),5538304348980.0,-12458389626.0,4041302638611.0,-20243661977.0
