row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018VND > 84.857.613.061,Phải nộpVND > 2.103.139.927.789,Đã nộpVND > (2.115.362.640.073),Chênh lệch quy đổi tiền tệVND > 132.777.329,31/12/2018VND > 72.767.678.106,numeric__1/1/2018VND > 84.857.613.061,numeric__Phải nộpVND > 2.103.139.927.789,numeric__Đã nộpVND > (2.115.362.640.073),numeric__Chênh lệch quy đổi tiền tệVND > 132.777.329,numeric__31/12/2018VND > 72.767.678.106
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,245.381.105.644,1.874.905.225.483,(1.879.580.376.609),(88.507.261),240.617.447.257,245381105644.0,1874905225483.0,-1879580376609.0,-88507261.0,240617447257.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,45.575.976.197,211.008.522.416,(242.705.340.810),4.801.931,13.883.959.734,45575976197.0,211008522416.0,-242705340810.0,4801931.0,13883959734.0
Thuế nhập khẩu,Thuế nhập khẩu,Thuế nhập khẩu,1.311.030.778,181.481.732.608,(170.209.454.529),17.665.998,12.600.974.855,1311030778.0,181481732608.0,-170209454529.0,17665998.0,12600974855.0
Thuế khác,Thuế khác,Thuế khác,6.188.357.317,64.712.111.575,(69.126.269.806),24.788.585,1.798.987.671,6188357317.0,64712111575.0,-69126269806.0,24788585.0,1798987671.0
,,,383.314.082.997,4.435.247.519.871,(4.476.984.081.827),91.526.582,341.669.047.623,383314082997.0,4435247519871.0,-4476984081827.0,91526582.0,341669047623.0
