row_label_raw,row_label_full,col_0,Bảng cân đối kế toán hợp nhất,Bảng cân đối kế toán hợp nhất_1,Báo cáo kết quả hoạt động kinh doanh hợp nhất,Báo cáo kết quả hoạt động kinh doanh hợp nhất_1,numeric__Bảng cân đối kế toán hợp nhất,numeric__Bảng cân đối kế toán hợp nhất_1,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất,numeric__Báo cáo kết quả hoạt động kinh doanh hợp nhất_1
,,,Số cuối năm,Số đầu năm,Năm nay,Năm trước,,,,
Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả,,,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Phát triển Đỏ thị Sài Gòn Tây Bắc,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Phát triển Đỏ thị Sài Gòn Tây Bắc,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Phát triển Đỏ thị Sài Gòn Tây Bắc,145.907.210.528,178.311.780.394,(32.404.569.866),(24.842.504.165),145907210528.0,178311780394.0,-32404569866.0,-24842504165.0
Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Khu Công nghiệp Sài Gòn - Hải Phòng,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Khu Công nghiệp Sài Gòn - Hải Phòng,Thuế thu nhập hoãn lại phát sinh liên quan đến việc đánh giá tài sản theo giá trị hợp lý từ thời điểm hợp nhất kinh doanh đối với Công ty Cổ phần Khu Công nghiệp Sài Gòn - Hải Phòng,457.334.950,457.334.950,-,-,457334950.0,457334950.0,,
Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phải trả > Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,Thuế thu nhập hoãn lại phát sinh liên quan đến việc phân bổ thu nhập chịu thuế từ việc cho thuê đất và hạ tầng tại các khu công nghiệp theo thời gian,630.373.631.316,641.953.582.337,(11.579.951.021),181.137.584.216,630373631316.0,641953582337.0,-11579951021.0,181137584216.0
,,,776.738.176.794,820.722.697.681,,,776738176794.0,820722697681.0,,
(Thu nhập)/chi phí thuế thu nhập hoãn lại tỉnh vào kết quả hoạt động kinh doanh hợp nhất,Thuế thu nhập hoãn lại phải trả > (Thu nhập)/chi phí thuế thu nhập hoãn lại tỉnh vào kết quả hoạt động kinh doanh hợp nhất,(Thu nhập)/chi phí thuế thu nhập hoãn lại tỉnh vào kết quả hoạt động kinh doanh hợp nhất,,,(43.984.520.887),156.295.080.051,,,-43984520887.0,156295080051.0
