row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Ông Đặng Thành Tâm,Ông Đặng Thành Tâm,Ông Đặng Thành Tâm,Chủ tịch Hội đồng Quản trị,Trả cổ tứcTạm ứngThu hồi tạm ứng,23.868.750.0005.100.000.000-,-3.934.912.000206.849.221.000,,,,-3.9349120002068494e+21
Công ty Cổ phần Đầu tư Vinatex - Tân Tạo,Công ty Cổ phần Đầu tư Vinatex - Tân Tạo,Công ty Cổ phần Đầu tư Vinatex - Tân Tạo,Công ty có chung thành viên quản lý chủ chốt,Nhận gốc vayTrả gốc vayChi phí lãi vay phải trảChi phí lãi vay đã trả,-100.000.000.0006.399.999.6677.633.333.000,100.000.000.000-1.233.333.333-,,,-1.0000000000064e+31,
Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty Cổ phần Công nghệ Viễn thông Sài Gòn,Công ty liên kết,Cho vay phải thuCho vay đã thuNhận gốc vay,141.000.000.000106.292.687.09719.000.000.000,5.000.000.000--,,,1.410000000001063e+34,
Ông Mai Tuấn Dũng,Ông Mai Tuấn Dũng,Ông Mai Tuấn Dũng,Tổng Giám đốc của công ty con,Tạm ứng,17.344.106.613,25.741.603.866,,,17344106613.0,25741603866.0
Ông Vũ Thanh Dương,Ông Vũ Thanh Dương,Ông Vũ Thanh Dương,Tổng Giám đốc của công ty con,Tạm ứng,63.583.840.000,1.390.000.000,,,63583840000.0,1390000000.0
Ông Vũ Ngọc Ánh,Ông Vũ Ngọc Ánh,Ông Vũ Ngọc Ánh,Tổng Giám đốc của công ty con,Tạm ứng,6.290.000.000,-,,,6290000000.0,
