row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,21.403.279.332.062,13.912.174.569.312,,,21403279332062.0,13912174569312.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,1.049.757.121.957,652.005.005.791,,5.0,1049757121957.0,652005005791.0
111,111,111,1. Tiền,,889.890.633.358,550.470.450.445,,,889890633358.0,550470450445.0
112,112,112,2. Các khoản tương đương tiền,,159.866.488.599,101.534.555.346,,,159866488599.0,101534555346.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,1.939.653.239.000,2.874.095.600,,6.0,1939653239000.0,2874095600.0
121,121,121,1. Chứng khoán kinh doanh,,1.862.358.461.369,7.490.461.369,,,1862358461369.0,7490461369.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,,(5.305.222.369),(6.616.365.769),,,-5305222369.0,-6616365769.0
123,123,123,3. Đầu tư nắm giữ đến ngày đáo hạn,,82.600.000.000,2.000.000.000,,,82600000000.0,2000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,6.637.765.390.090,5.493.191.454.059,,,6637765390090.0,5493191454059.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7.1,1.384.869.373.085,1.353.873.386.238,,71.0,1384869373085.0,1353873386238.0
132,132,132,2. Trả trước cho người bán ngắn hạn,7.2,2.701.142.324.970,2.442.883.530.085,,72.0,2701142324970.0,2442883530085.0
135,135,135,3. Phải thu về cho vay ngắn hạn,8,925.080.022.356,391.712.488.097,,8.0,925080022356.0,391712488097.0
136,136,136,4. Phải thu ngắn hạn khác,9,1.634.007.650.329,1.312.056.030.289,,9.0,1634007650329.0,1312056030289.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,7.3,(7.333.980.650),(7.333.980.650),,73.0,-7333980650.0,-7333980650.0
140,140,140,IV. Hàng tồn kho,10,11.533.861.446.985,7.547.758.770.653,,10.0,11533861446985.0,7547758770653.0
141,141,141,1. Hàng tồn kho,,11.533.861.446.985,7.547.758.770.653,,,11533861446985.0,7547758770653.0
150,150,150,V. Tài sản ngắn hạn khác,,242.242.134.030,216.345.243.209,,,242242134030.0,216345243209.0
151,151,151,1. Chỉ phí trả trước ngắn hạn,11,78.372.182.343,77.403.089.347,,11.0,78372182343.0,77403089347.0
152,152,152,2. Thuế GTGT được khấu trừ,17,162.365.406.594,136.394.905.445,,17.0,162365406594.0,136394905445.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,17,1.449.594.958,2.547.248.417,,17.0,1449594958.0,2547248417.0
155,155,155,4. Tài sản ngắn hạn khác,,54.950.135,-,,,54950135.0,
