row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,,,,,,
Vốn góp của cổ đông,Vốn góp của cổ đông,Vốn góp của cổ đông,4.757.111.670.000,4.757.111.670.000,-,4.757.111.670.000,4.757.111.670.000,-,4757111670000.0,4757111670000.0,,4757111670000.0,4757111670000.0,
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,989.064.430.000,989.064.430.000,-,989.064.430.000,989.064.430.000,-,989064430000.0,989064430000.0,,989064430000.0,989064430000.0,
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(364.466.650.000),(364.466.650.000),-,(364.466.650.000),(364.466.650.000),-,-364466650000.0,-364466650000.0,,-364466650000.0,-364466650000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,5.381.709.450.000,5.381.709.450.000,-,5.381.709.450.000,5.381.709.450.000,-,5381709450000.0,5381709450000.0,,5381709450000.0,5381709450000.0,
