row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số cuối năm,numeric__Đơn vị tính: VND > Giá trị (đồng thời là số có khả năng trả nợ) > Số đầu năm
Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,Công ty Cổ phần Đầu tư Trường Phát,30.849.876.950,20.188.189.332,30849876950.0,20188189332.0
Công ty Cổ phần Thương mại Dịch vụ Xuất nhập khẩu Khoáng sản Bảo Nam,Công ty Cổ phần Thương mại Dịch vụ Xuất nhập khẩu Khoáng sản Bảo Nam,Công ty Cổ phần Thương mại Dịch vụ Xuất nhập khẩu Khoáng sản Bảo Nam,17.477.081.995,2.377.288.800,17477081995.0,2377288800.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,107.075.359.895,348.026.572.392,107075359895.0,348026572392.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,155.402.318.840,370.592.050.524,155402318840.0,370592050524.0
