row_label_raw,row_label_full,Mã số,NGUỒN VÒN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VÒN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,13.132.883.122.220,6.051.858.701.629,,,13132883122220.0,6051858701629.0
310,310,310,I. Nợ ngắn hạn,,6.962.196.498.660,4.067.458.297.616,,,6962196498660.0,4067458297616.0
311,311,311,1. Phải trả người bán ngắn hạn,16.1,155.402.318.840,370.592.050.524,,161.0,155402318840.0,370592050524.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,16.2,894.453.239.637,414.280.990.286,,162.0,894453239637.0,414280990286.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,17,454.343.617.554,129.306.628.591,,17.0,454343617554.0,129306628591.0
314,314,314,4. Phải trả người lao động,,134.912.511,215.919.868,,,134912511.0,215919868.0
315,315,315,5. Chi phí phải trả ngắn hạn,18,1.043.936.809.354,1.634.889.249.478,,18.0,1043936809354.0,1634889249478.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,,4.327.075.364,4.718.340.907,,,4327075364.0,4718340907.0
319,319,319,7. Phải trả ngắn hạn khác,19,2.856.054.333.594,702.391.584.903,,19.0,2856054333594.0,702391584903.0
320,320,320,8. Vay ngắn hạn,20,1.546.681.630.497,804.035.305.750,,20.0,1546681630497.0,804035305750.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",,6.862.561.309,7.028.227.309,,,6862561309.0,7028227309.0
330,330,330,II. Nợ dài hạn,,6.170.686.623.560,1.984.400.404.013,,,6170686623560.0,1984400404013.0
333,333,333,1. Chi phí phải trả dài hạn,18,1.134.633.021.863,909.879.723,,18.0,1134633021863.0,909879723.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,,4.664.114.060,4.791.738.286,,,4664114060.0,4791738286.0
337,337,337,3. Phải trả dài hạn khác,19,35.537.754.956,35.126.202.093,,19.0,35537754956.0,35126202093.0
338,338,338,4. Vay dài hạn,20,4.218.161.587.925,1.121.897.918.268,,20.0,4218161587925.0,1121897918268.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,28.3,776.738.176.794,820.722.697.681,,283.0,776738176794.0,820722697681.0
342,342,342,6. Dự phòng phải trả dài hạn,,951.967.962,951.967.962,,,951967962.0,951967962.0
