row_label_raw,row_label_full,col_0,2017Cổ phiếu phổ thông,2016Cổ phiếu phổ thông,numeric__2017Cổ phiếu phổ thông,numeric__2016Cổ phiếu phổ thông
Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,Số lượng cổ phiếu đăng ký,641.281.186,641.281.186,641281186.0,641281186.0
Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,Số lượng cổ phiếu đã phát hành,641.281.186,641.281.186,641281186.0,641281186.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,641.281.186,641.281.186,641281186.0,641281186.0
