row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 40),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 40)
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,23.533.944.107.515,21.061.530.149.786,23533944107515.0,21061530149786.0
Doanh thu nguyên vật liệu,Doanh thu nguyên vật liệu,Doanh thu nguyên vật liệu,6.464.489.754.643,5.986.912.105.837,6464489754643.0,5986912105837.0
Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,Doanh thu bán thành phẩm,4.453.874.380.278,3.800.282.307.257,4453874380278.0,3800282307257.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,51.582.363.874,47.159.527.065,51582363874.0,47159527065.0
,,,34.503.890.606.310,30.895.884.089.945,34503890606310.0,30895884089945.0
