row_label_raw,row_label_full,Mã số,Khoản mục > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,Số theo báo cáo trước đây VND,Trình bày lại VND,Số liệu trình bày lại VND,numeric__Khoản mục > LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,numeric__Số theo báo cáo trước đây VND,numeric__Trình bày lại VND,numeric__Số liệu trình bày lại VND
1,1,1,Lợi nhuận kế toán trước thuế Điều chính cho các khoản:,5.095.129.880.016,15.240.892.965,5.110.370.772.081,,5095129880016.0,15240892965.0,5110370772081.0
05,05,05,Lãi từ hoạt động đầu tư,(1.632.155.143.717),(4.060.524.619),(1.636.215.668.336),,-1632155143717.0,-4060524619.0,-1636215668336.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,3.698.341.346.718,11.180.368.346,3.709.521.715.064,,3698341346718.0,11180368346.0,3709521715064.0
09,09,09,Tăng các khoản phải thu,(195.121.260.714),(351.086.615),(195.472.347.329),,-195121260714.0,-351086615.0,-195472347329.0
11,11,11,Giảm các khoản phải trả,(2.978.307.230.428),(43.070.772.492),(3.021.378.002.920),,-2978307230428.0,-43070772492.0,-3021378002920.0
17,17,17,Tiền chi khác từ hoạt động kinh doanh,(168.270.788.965),32.241.490.761,(136.029.298.204),,-168270788965.0,32241490761.0,-136029298204.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(172.524.714.907),-,(172.524.714.907),,-172524714907.0,,-172524714907.0
