row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 40),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 40)
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,5.282.983.291.221,5.110.370.772.981,5282983291221.0,5110370772981.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,1.056.596.658.243,1.022.074.154.596,1056596658243.0,1022074154596.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,(340.276.149.228),(193.191.414.007),-340276149228.0,-193191414007.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,4.379.972.994,158.519.992.721,4379972994.0,158519992721.0
Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,Chi phí thuế thu nhập doanh nghiệp,720.700.482.009,987.402.733.310,720700482009.0,987402733310.0
Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,733.785.378.516,166.240.893.977,733785378516.0,166240893977.0
Thuế TNDN - hoãn lại (Thuyết minh 16),Chi phí thuế TNDN ghi nhận trong báo cáo kết quả hoạt động kinh doanh riêng: > Thuế TNDN - hoãn lại (Thuyết minh 16),Thuế TNDN - hoãn lại (Thuyết minh 16),(13.084.896.507),821.161.839.333,-13084896507.0,821161839333.0
,,,720.700.482.009,987.402.733.310,720700482009.0,987402733310.0
