row_label_raw,row_label_full,col_0,2017VND,2016VND(Trình bày lại – Thuyết minh 40),numeric__2017VND,numeric__2016VND(Trình bày lại – Thuyết minh 40)
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,292.044.314.989,238.954.854.273,292044314989.0,238954854273.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,248.257.813.373,155.208.816.985,248257813373.0,155208816985.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,32.198.297.127,6.587.683.601,32198297127.0,6587683601.0
Thuế đất,Thuế đất,Thuế đất,1.581.049.815,1.581.049.815,1581049815.0,1581049815.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,102.043.440,14.026.800,102043440.0,14026800.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,-,7.493.301.534,,7493301534.0
Thuế khác,Thuế khác,Thuế khác,6.115.990,187.840.381,6115990.0,187840381.0
,,,574.189.634.734,410.027.573.389,574189634734.0,410027573389.0
