row_label_raw,row_label_full,col_0,2017,2017_1,2017_2,2017_3,numeric__2017,numeric__2017_1,numeric__2017_2,numeric__2017_3
,,,Thành phẩm VND,Nguyên vật liệu và hàng hóa VND,Khác VND,Tổng cộng VND,,,,
Doanh thu,Doanh thu,Doanh thu,4.453.874.380.278,29.998.433.862.158,51.582.363.874,34.503.890.606.310,4453874380278.0,29998433862158.0,51582363874.0,34503890606310.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,(2.592.769.130.782),(26.990.329.376.495),(5.348.192.586),(29.588.446.699.863),-2592769130782.0,-26990329376495.0,-5348192586.0,-29588446699863.0
,,,1.861.105.249.496,3.008.104.485.663,46.234.171.288,4.915.443.906.447,1861105249496.0,3008104485663.0,46234171288.0,4915443906447.0
,,,2016,2016,2016,2016,2016.0,2016.0,2016.0,2016.0
,,,Thành phẩm VND,Nguyên vật liệu và hàng hóa VND,Khác VND,Tổng cộng VND,,,,
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,3.799.730.392.057,27.048.442.255.623,47.159.527.065,30.895.332.174.745,3799730392057.0,27048442255623.0,47159527065.0,30895332174745.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,(2.599.791.283.349),(23.904.790.799.007),(8.853.228.330),(26.513.435.310.686),-2599791283349.0,-23904790799007.0,-8853228330.0,-26513435310686.0
,,,1.199.939.108.708,3.143.651.456.616,38.306.298.735,4.381.896.864.059,1199939108708.0,3143651456616.0,38306298735.0,4381896864059.0
