row_label_raw,row_label_full,Công ty con,Công ty con_1,Công ty con_2,numeric__Công ty con_1,numeric__Công ty con_2
Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,1.113.128.681,-,1113128681.0,
Công ty Cổ phần Nước Giải khát Chương Dương,Công ty Cổ phần Nước Giải khát Chương Dương,Công ty Cổ phần Nước Giải khát Chương Dương,1.380.600.000,1.274.400.000,1380600000.0,1274400000.0
Công ty TNHH một thành viên Thương mại Bia Sài Gòn,Công ty TNHH một thành viên Thương mại Bia Sài Gòn,Công ty TNHH một thành viên Thương mại Bia Sài Gòn,-,351.086.615,,351086615.0
Công ty Cổ phần Bia Sài Gòn - Miền Tây,Công ty Cổ phần Bia Sài Gòn - Miền Tây,Công ty Cổ phần Bia Sài Gòn - Miền Tây,345.816.682,345.816.682,345816682.0,345816682.0
Công ty Cổ phần Thương mại Bia Sài Gòn,Công ty Cổ phần Thương mại Bia Sài Gòn,Công ty Cổ phần Thương mại Bia Sài Gòn,,,,
Nam Trung Bộ,Công ty Cổ phần Thương mại Bia Sài Gòn > Nam Trung Bộ,Nam Trung Bộ,29.700.000,29.700.000,29700000.0,29700000.0
Công ty TNHH Một Thành viên Cơ khí Sabeco,Công ty Cổ phần Thương mại Bia Sài Gòn > Công ty TNHH Một Thành viên Cơ khí Sabeco,Công ty TNHH Một Thành viên Cơ khí Sabeco,5.952.378,7.359.414,5952378.0,7359414.0
