row_label_raw,row_label_full,col_0,2021,2021_1,2021_2,numeric__2021,numeric__2021_1,numeric__2021_2
,,,Theo báo cáo trước đây VND,Điều chỉnh VND,Đã điều chỉnh lại VND,,,
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.858,(419),2.439,2858.0,-419.0,2439.0
