row_label_raw,row_label_full,col_0,31/12/2022 > % sở hữu,31/12/2022 > % quyền biểu quyết,31/12/2022 > Giá trị ghi số theo phương pháp vốn chủ VND,31/12/2022 > Giá trị hợp lý VND,numeric__31/12/2022 > % sở hữu,numeric__31/12/2022 > % quyền biểu quyết,numeric__31/12/2022 > Giá trị ghi số theo phương pháp vốn chủ VND,numeric__31/12/2022 > Giá trị hợp lý VND
Công ty Cổ phần Gang thép Cao Bằng,Công ty Cổ phần Gang thép Cao Bằng,Công ty Cổ phần Gang thép Cao Bằng,"25,09%","25,09%",127.811.507.354,(**),0.2509,0.2509,127811507354.0,
Công ty Cổ phần Đầu tư Bất động sản CT2,Công ty Cổ phần Đầu tư Bất động sản CT2,Công ty Cổ phần Đầu tư Bất động sản CT2,"49,00%","49,00%",300.000.000.000,(**),0.49,0.49,300000000000.0,
Công ty Cổ phần Western Pacific (*),Công ty Cổ phần Western Pacific (*),Công ty Cổ phần Western Pacific (*),"30,08%","30,08%",1.108.753.474.390,(**),0.30079999999999996,0.30079999999999996,1108753474390.0,
,,,,,1.536.564.981.744,,,,1536564981744.0,
