row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,Giá vốn hoạt động xây lắp và thiết bị ngành điện,4.346.622.956.257,6.253.028.942.081,4346622956257.0,6253028942081.0
Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,Giá vốn hoạt động sản xuất công nghiệp,591.583.389.885,556.103.546.241,591583389885.0,556103546241.0
Giá vốn kinh doanh bất động sản đầu tư,Giá vốn kinh doanh bất động sản đầu tư,Giá vốn kinh doanh bất động sản đầu tư,8.925.577.774,14.370.665.863,8925577774.0,14370665863.0
Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,Giá vốn chuyển nhượng bất động sản,14.842.513.324,53.069.874.199,14842513324.0,53069874199.0
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,753.927.624.279,398.533.773.753,753927624279.0,398533773753.0
"Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư","Giá vốn bán hàng hóa, vật tư",933.213.028.354,1.350.852.113.935,933213028354.0,1350852113935.0
"Giá vốn khai thác, vận hành khu công nghiệp","Giá vốn khai thác, vận hành khu công nghiệp","Giá vốn khai thác, vận hành khu công nghiệp",66.215.473.545,-,66215473545.0,
Giá vốn khác,Giá vốn khác,Giá vốn khác,40.677.367.966,47.126.812.882,40677367966.0,47126812882.0
Trích lập/(hoàn nhập) dự phòng giảm giá hàng tồn kho,Trích lập/(hoàn nhập) dự phòng giảm giá hàng tồn kho,Trích lập/(hoàn nhập) dự phòng giảm giá hàng tồn kho,7.087.593.461,(156.963.257),7087593461.0,-156963257.0
,,,6.763.095.524.845,8.672.928.765.697,6763095524845.0,8672928765697.0
