row_label_raw,row_label_full,col_0,Mã số,2022 VND,2021 VND,numeric__Mã số,numeric__2022 VND,numeric__2021 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,
Tiền thu từ phát hành cổ phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ phát hành cổ phiếu,Tiền thu từ phát hành cổ phiếu,31,97.424.400.000,422.296.570.000,31.0,97424400000.0,422296570000.0
Tiền trả lại vốn góp cho cổ đông không kiểm soát,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả lại vốn góp cho cổ đông không kiểm soát,Tiền trả lại vốn góp cho cổ đông không kiểm soát,32,-,(488.000.000),32.0,,-488000000.0
Tiền thu từ đi vay và phát hành trái phiếu dài hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền thu từ đi vay và phát hành trái phiếu dài hạn,Tiền thu từ đi vay và phát hành trái phiếu dài hạn,33,8.718.887.919.551,15.587.203.590.097,33.0,8718887919551.0,15587203590097.0
Tiền chỉ trả nợ gốc vay,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền chỉ trả nợ gốc vay,Tiền chỉ trả nợ gốc vay,34,(5.964.736.157.497),(10.303.208.194.278),34.0,-5964736157497.0,-10303208194278.0
Tiền trả cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền trả cổ tức,Tiền trả cổ tức,36,(40.013.773.467),(23.706.105.067),36.0,-40013773467.0,-23706105067.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,40,2.811.562.388.587,5.682.097.860.752,40.0,2811562388587.0,5682097860752.0
Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),Lưu chuyển tiền thuần trong năm\( (50 = 20 + 30 + 40) \),50,292.234.290.861,825.905.221.899,50.0,292234290861.0,825905221899.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,60,2.291.977.758.704,1.475.766.385.890,60.0,2291977758704.0,1475766385890.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(2.737.538.787),(9.693.849.085),61.0,-2737538787.0,-9693849085.0
Chênh lệch tỷ giá hối đoái do quy đổi đơn vị tiền tệ báo cáo,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Chênh lệch tỷ giá hối đoái do quy đổi đơn vị tiền tệ báo cáo,Chênh lệch tỷ giá hối đoái do quy đổi đơn vị tiền tệ báo cáo,61a,(116.709.425),-,,-116709425.0,
Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61 + 61a) \)(Thuyết minh 5),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH > Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61 + 61a) \)(Thuyết minh 5),Tiền và các khoản tương đương tiền cuối năm\( (70 = 50 + 60 + 61 + 61a) \)(Thuyết minh 5),70,2.581.357.801.353,2.291.977.758.704,70.0,2581357801353.0,2291977758704.0
