row_label_raw,row_label_full,col_0,Thời gian quá hạn,31/12/2022 > Giá gốc VND,31/12/2022 > Dự phòng VND,31/12/2022 > Giá trị có thể thu hồi VND,Thời gian quá hạn_1,1/1/2022 > Giá gốc VND,1/1/2022 > Dự phòng VND,1/1/2022 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn,numeric__31/12/2022 > Giá gốc VND,numeric__31/12/2022 > Dự phòng VND,numeric__31/12/2022 > Giá trị có thể thu hồi VND,numeric__Thời gian quá hạn_1,numeric__1/1/2022 > Giá gốc VND,numeric__1/1/2022 > Dự phòng VND,numeric__1/1/2022 > Giá trị có thể thu hồi VND
Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,Nợ quá hạn,,,,,,,,
Trần Nhung (Đội xây lắp số 3),Nợ quá hạn > Trần Nhung (Đội xây lắp số 3),Trần Nhung (Đội xây lắp số 3),Trên 3 năm,2.151.632.200,(2.151.632.200),-,Trên 3 năm,2.151.632.200,(2.151.632.200),-,,2151632200.0,-2151632200.0,,,2151632200.0,-2151632200.0,
Phan Ngọc Tiến (Đội xây lắp số 1),Nợ quá hạn > Phan Ngọc Tiến (Đội xây lắp số 1),Phan Ngọc Tiến (Đội xây lắp số 1),Trên 3 năm,418.555.690,(418.555.690),-,Trên 3 năm,418.555.690,(418.555.690),-,,418555690.0,-418555690.0,,,418555690.0,-418555690.0,
Công ty Cổ phần Quốc tế Nachi,Nợ quá hạn > Công ty Cổ phần Quốc tế Nachi,Công ty Cổ phần Quốc tế Nachi,Từ 2 đến 3 năm,101.292.413,(50.646.207),50.646.206,Từ 1 đến 2 năm,101.292.413,(50.646.207),50.646.206,,101292413.0,-50646207.0,50646206.0,,101292413.0,-50646207.0,50646206.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Nợ quá hạn > Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Từ 1 đến 2 năm,614.880.000,(614.880.000),-,Dưới 1 năm,614.880.000,(430.416.000),184.464.000,,614880000.0,-614880000.0,,,614880000.0,-430416000.0,184464000.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Nợ quá hạn > Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Tổng Công ty Đầu tư và Phát triển Công nghiệp Các khách hàng khác,Từ 2 đến trên 3 năm,4.132.949.934,(3.779.858.210),353.091.724,Từ 2 đến trên 3 năm,8.365.642.492,(4.870.703.283),3.494.939.209,,4132949934.0,-3779858210.0,353091724.0,,8365642492.0,-4870703283.0,3494939209.0
,,,,7.419.310.237,(7.015.572.307),403.737.930,,11.652.002.795,(7.921.953.380),3.730.049.415,,7419310237.0,-7015572307.0,403737930.0,,11652002795.0,-7921953380.0,3730049415.0
