row_label_raw,row_label_full,col_0,2022,2021,2021Theo báo cáotrước đây,numeric__2022,numeric__2021,numeric__2021Theo báo cáotrước đây
,,,,Đã điều chỉnh lại,,,,
Lợi nhuận thuần trong năm (VND),Lợi nhuận thuần trong năm (VND),Lợi nhuận thuần trong năm (VND),459.825.388.155,695.020.247.248,695.020.247.248,459825388155.0,695020247248.0,695020247248.0
"Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)","Số phân bổ vào quỹ khen thưởng, phúc lợi ước tính (VND) (*)",(49.074.558.865),(49.074.558.865),(38.932.069.415),-49074558865.0,-49074558865.0,-38932069415.0
Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),Lợi nhuận thuần thuộc về cổ đông phổ thông (VND),410.750.829.290,645.945.688.383,656.088.177.833,410750829290.0,645945688383.0,656088177833.0
Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),Số lượng bình quân gia quyền của cổ phiếu phổ thông lưu hành trong năm (số cổ phiếu),270.433.002,264.824.087,229.550.734,270433002.0,264824087.0,229550734.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.519,2.439,2.858,1519.0,2439.0,2858.0
