row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc,31/12/2020 > Giá trị hợp lý,31/12/2020 > Dự phòng,01/01/2020 > Giá gốc,01/01/2020 > Giá trị hợp lý,01/01/2020 > Dự phòng,numeric__31/12/2020 > Giá gốc,numeric__31/12/2020 > Giá trị hợp lý,numeric__31/12/2020 > Dự phòng,numeric__01/01/2020 > Giá gốc,numeric__01/01/2020 > Giá trị hợp lý,numeric__01/01/2020 > Dự phòng
,,,VND,VND,VND,VND,VND,VND,,,,,,
Đầu tư vào Công ty con,Đầu tư vào Công ty con,Đầu tư vào Công ty con,1.878.733.962.575,,-,1.181.293.973.373,,-,1878733962575.0,,,1181293973373.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,- Công ty TNHH MTV Xây lắp điện 1 - Đại Mỗ,5.000.000.000,,-,5.000.000.000,,-,5000000000.0,,,5000000000.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội (*),- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội (*),- Công ty TNHH MTV Xây lắp điện 1 - Hà Nội (*),-,,-,5.000.000.000,,-,,,,5000000000.0,,
- Công ty TNHH MTV Xây lắp điện I - Miền Nam,- Công ty TNHH MTV Xây lắp điện I - Miền Nam,- Công ty TNHH MTV Xây lắp điện I - Miền Nam,25.000.000.000,,-,25.000.000.000,,-,25000000000.0,,,25000000000.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,- Công ty TNHH MTV Xây lắp điện 1 - Miền Bắc,10.236.009.597,,-,10.236.009.597,,-,10236009597.0,,,10236009597.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình (*),- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình (*),- Công ty TNHH MTV Xây lắp điện 1 - Mỹ Đình (*),15.000.000.000,,-,10.000.000.000,,-,15000000000.0,,,10000000000.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,- Công ty TNHH MTV Xây lắp điện 1 - Từ Liêm,10.549.569.422,,-,10.549.569.422,,-,10549569422.0,,,10549569422.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,- Công ty TNHH MTV Xây lắp điện 1 - Hà Đông,5.942.874.315,,-,5.942.874.315,,-,5942874315.0,,,5942874315.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Năng Hương,- Công ty TNHH MTV Xây lắp điện 1 - Năng Hương,- Công ty TNHH MTV Xây lắp điện 1 - Năng Hương,725.509.851,,-,725.509.851,,-,725509851.0,,,725509851.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,- Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,- Công ty TNHH MTV Xây lắp điện 1 - Hoàng Mai,5.000.000.000,,-,5.000.000.000,,-,5000000000.0,,,5000000000.0,,
- Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,- Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,- Công ty TNHH MTV Xây lắp điện 1 - Ninh Bình,10.000.000.000,,-,10.000.000.000,,-,10000000000.0,,,10000000000.0,,
- Công ty TNHH Chế tạo Cột thép Đông Anh,- Công ty TNHH Chế tạo Cột thép Đông Anh,- Công ty TNHH Chế tạo Cột thép Đông Anh,28.832.168.426,,-,28.832.168.426,,-,28832168426.0,,,28832168426.0,,
- Công ty Cổ phần Thủy điện Trung Thu,- Công ty Cổ phần Thủy điện Trung Thu,- Công ty Cổ phần Thủy điện Trung Thu,151.200.000.000,,-,151.200.000.000,,-,151200000000.0,,,151200000000.0,,
- Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,- Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,- Công ty Cổ phần Đầu tư Địa ốc Mỹ Đình,181.850.000.000,,-,181.850.000.000,,-,181850000000.0,,,181850000000.0,,
- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,- Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,2.550.000.000,,-,2.550.000.000,,-,2550000000.0,,,2550000000.0,,
- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,- Công ty Cổ phần Cơ khí Ô tô Hòa Bình,235.005.518.217,,-,235.005.518.217,,-,235005518217.0,,,235005518217.0,,
- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),- Công ty Cổ phần Năng Lượng Bảo Lâm (đổi tên từ Công ty Cổ phần Thủy điện Bảo Lâm),33.966.000.000,,-,3.370.000.000,,-,33966000000.0,,,3370000000.0,,
- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,- Công ty Cổ phần Đầu tư Năng lượng Miền Bắc,141.693.000.000,,-,141.693.000.000,,-,141693000000.0,,,141693000000.0,,
- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,- Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,154.145.058.545,,-,154.145.058.545,,-,154145058545.0,,,154145058545.0,,
- Công ty Cổ phần Điện gió Liên Lập,- Công ty Cổ phần Điện gió Liên Lập,- Công ty Cổ phần Điện gió Liên Lập,276.795.646.402,,-,195.194.265.000,,-,276795646402.0,,,195194265000.0,,
- Công ty Cổ phần Điện gió Phong Huy,- Công ty Cổ phần Điện gió Phong Huy,- Công ty Cổ phần Điện gió Phong Huy,290.501.980.000,,-,-,,-,290501980000.0,,,,,
- Công ty Cổ phần Điện gió Phong Nguyên,- Công ty Cổ phần Điện gió Phong Nguyên,- Công ty Cổ phần Điện gió Phong Nguyên,292.863.776.800,,-,-,,-,292863776800.0,,,,,
- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,- Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,1.876.851.000,,-,-,,-,1876851000.0,,,,,
Đầu tư vào Công ty liên kết,Đầu tư vào Công ty liên kết,Đầu tư vào Công ty liên kết,162.178.756.168,,(83.902.666.586),162.178.756.168,,(101.946.413.170),162178756168.0,,-83902666586.0,162178756168.0,,-101946413170.0
- Công ty Cổ phần Gang thép Cao Bằng,- Công ty Cổ phần Gang thép Cao Bằng,- Công ty Cổ phần Gang thép Cao Bằng,124.748.756.168,,(83.902.666.586),124.748.756.168,,(101.946.413.170),124748756168.0,,-83902666586.0,124748756168.0,,-101946413170.0
- Công ty Cổ phần Khoáng sản Tấn Phát,- Công ty Cổ phần Khoáng sản Tấn Phát,- Công ty Cổ phần Khoáng sản Tấn Phát,37.430.000.000,,-,37.430.000.000,,-,37430000000.0,,,37430000000.0,,
