row_label_raw,row_label_full,Tên công ty liên kết,Nơi thành lập và hoạt động,Tỷ lệ lợi ích/Tỷ lệ biểu quyết,Tỷ lệ cam kết góp,Hoạt động kinh doanh chính,numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích/Tỷ lệ biểu quyết,numeric__Tỷ lệ cam kết góp,numeric__Hoạt động kinh doanh chính
- Công ty Cổ phần Gang thép Cao Bằng,- Công ty Cổ phần Gang thép Cao Bằng,- Công ty Cổ phần Gang thép Cao Bằng,"Số 52, phố Kim Đồng, phường Hợp Giang, Cao Bằng","25,09%","25,09%","Khai thác, chế biến và kinh doanh các loại khoáng sản",,0.2509,0.2509,
- Công ty Cổ phần Khoáng sản Tấn Phát,- Công ty Cổ phần Khoáng sản Tấn Phát,- Công ty Cổ phần Khoáng sản Tấn Phát,"Khách sạn Tây Giang, tổ 22, phường Sông Bằng, Cao Bằng","33,92%","27,13%","Thăm dò khoáng sản, khai thác khoáng sản; Khai thác quặng sắt, Bán buôn kim loại và quặng kim loại",,0.3392,0.2713,
