row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2020 > VND,01/01/2020 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2020 > VND,numeric__01/01/2020 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,4.390.794.141.363,2.660.783.144.842,,,4390794141363.0,2660783144842.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,1.300.061.223.658,478.438.210.075,,3.0,1300061223658.0,478438210075.0
111,111,111,1. Tiền,,111.061.223.658,46.438.210.075,,,111061223658.0,46438210075.0
112,112,112,2. Các khoản tương đương tiền,,1.189.000.000.000,432.000.000.000,,,1189000000000.0,432000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,62.891.072.771,150.000.000.000,,4.0,62891072771.0,150000000000.0
123,123,123,1. Đầu tư nắm giữ đến ngày đáo hạn,,62.891.072.771,150.000.000.000,,,62891072771.0,150000000000.0
130,130,130,III. Các khoản phải thu ngắn hạn,,2.774.139.918.728,1.663.473.922.545,,,2774139918728.0,1663473922545.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,1.260.676.007.295,962.018.887.474,,5.0,1260676007295.0,962018887474.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,1.129.128.677.423,576.779.640.136,,6.0,1129128677423.0,576779640136.0
134,134,134,3. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,7,84.373.634.306,-,,7.0,84373634306.0,
135,135,135,4. Phải thu về cho vay ngắn hạn,,-,37.000.000.000,,,,37000000000.0
136,136,136,5. Phải thu ngắn hạn khác,8,306.536.195.802,90.809.426.672,,8.0,306536195802.0,90809426672.0
137,137,137,6. Dự phòng phải thu ngắn hạn khó đòi,,(6.574.596.098),(3.134.031.737),,,-6574596098.0,-3134031737.0
140,140,140,IV. Hàng tồn kho,9,253.383.418.143,339.714.275.861,,9.0,253383418143.0,339714275861.0
141,141,141,1. Hàng tồn kho,,253.383.418.143,339.714.275.861,,,253383418143.0,339714275861.0
150,150,150,V. Tài sản ngắn hạn khác,,318.508.063,29.156.736.361,,,318508063.0,29156736361.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,318.508.063,207.002.554,,14.0,318508063.0,207002554.0
152,152,152,2. Thuế GTGT được khấu trừ,,-,28.949.733.807,,,,28949733807.0
200,200,200,B. TÀI SẢN DÀI HẠN,,4.448.788.020.409,3.492.858.782.893,,,4448788020409.0,3492858782893.0
220,220,220,II. Tài sản cố định,,2.353.324.694.271,1.688.777.830.216,,,2353324694271.0,1688777830216.0
221,221,221,1. Tài sản cố định hữu hình,11,2.351.601.962.162,1.686.956.265.237,,11.0,2351601962162.0,1686956265237.0
222,222,222,- Nguyên giá,,2.721.624.797.292,1.953.022.389.408,,,2721624797292.0,1953022389408.0
223,223,223,- Giá trị hao mòn lũy kế,,(370.022.835.130),(266.066.124.171),,,-370022835130.0,-266066124171.0
227,227,227,2. Tài sản cố định vô hình,12,1.722.732.109,1.821.564.979,,12.0,1722732109.0,1821564979.0
228,228,228,- Nguyên giá,,2.047.970.000,1.987.970.000,,,2047970000.0,1987970000.0
229,229,229,- Giá trị hao mòn lũy kế,,(325.237.891),(166.405.021),,,-325237891.0,-166405021.0
230,230,230,III. Bất động sản đầu tư,13,91.027.823.929,96.785.604.132,,13.0,91027823929.0,96785604132.0
231,231,231,- Nguyên giá,,125.823.873.019,125.823.873.019,,,125823873019.0,125823873019.0
232,232,232,- Giá trị hao mòn lũy kế,,(34.796.049.090),(29.038.268.887),,,-34796049090.0,-29038268887.0
240,240,240,IV. Tài sản dở dang dài hạn,,4.456.563.367,436.393.809.541,,,4456563367.0,436393809541.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,10,4.456.563.367,436.393.809.541,,10.0,4456563367.0,436393809541.0
250,250,250,V. Đầu tư tài chính dài hạn,4,1.960.178.931.092,1.244.695.195.306,,4.0,1960178931092.0,1244695195306.0
251,251,251,1. Đầu tư vào công ty con,,1.878.733.962.575,1.181.293.973.373,,,1878733962575.0,1181293973373.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",,162.178.756.168,162.178.756.168,,,162178756168.0,162178756168.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,4.821.770.000,4.821.770.000,,,4821770000.0,4821770000.0
254,254,254,4. Dự phòng giảm giá đầu tư tài chính dài hạn,,(85.555.557.651),(103.599.304.235),,,-85555557651.0,-103599304235.0
260,260,260,VI. Tài sản dài hạn khác,,39.800.007.750,26.206.343.698,,,39800007750.0,26206343698.0
261,261,261,1. Chi phí trả trước dài hạn,14,39.800.007.750,26.206.343.698,,14.0,39800007750.0,26206343698.0
270,270,270,TỔNG CỘNG TÀI SẢN,,8.839.582.161.772,6.153.641.927.735,,,8839582161772.0,6153641927735.0
